Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	3945762	3878512	67250	16574	2795	2795	50676	0.0128	0.0042	0.0132	0.0038	0.0007
1	3945762	3861895	83867	33059	4424	1629	50808	0.0129	0.0084	0.0134	0.0078	0.0004
2	3945762	3854953	90809	32822	3733	2104	57987	0.0147	0.0083	0.0152	0.0078	0.0005
3	3945762	3869549	76213	31685	3277	1173	44528	0.0113	0.0080	0.0117	0.0076	0.0003
4	3945762	3869250	76512	30850	2221	1048	45662	0.0116	0.0078	0.0119	0.0075	0.0003
5	3945762	3873550	72212	31121	2054	1006	41091	0.0104	0.0079	0.0107	0.0076	0.0003
6	3945762	3866384	79378	30825	1820	814	48553	0.0123	0.0078	0.0125	0.0076	0.0002
7	3945762	3884396	61366	29941	1498	684	31425	0.0080	0.0076	0.0082	0.0074	0.0002
8	3945762	3881494	64268	29951	1576	892	34317	0.0087	0.0076	0.0089	0.0074	0.0002
9	3945762	3865442	80320	30060	1891	999	50260	0.0127	0.0076	0.0130	0.0074	0.0003
10	3945762	3867979	77783	30051	2340	1341	47732	0.0121	0.0076	0.0124	0.0073	0.0003
11	3945762	3839794	105968	29030	2342	1001	76938	0.0195	0.0074	0.0198	0.0071	0.0003
12	3945762	3882383	63379	27354	1649	648	36025	0.0091	0.0069	0.0093	0.0067	0.0002
13	3945762	3880641	65121	27346	1325	677	37775	0.0096	0.0069	0.0097	0.0068	0.0002
14	3945762	3875025	70737	27539	1496	819	43198	0.0109	0.0070	0.0111	0.0068	0.0002
15	3945762	3860040	85722	27816	2044	1225	57906	0.0147	0.0070	0.0149	0.0068	0.0003
16	3945762	3847377	98385	28211	2292	1067	70174	0.0178	0.0071	0.0181	0.0069	0.0003
17	3945762	3865557	80205	27529	2074	1007	52676	0.0134	0.0070	0.0136	0.0067	0.0003
18	3945762	3863479	82283	27688	2144	1137	54595	0.0138	0.0070	0.0141	0.0067	0.0003
19	3945762	3852953	92809	28559	2521	1384	64250	0.0163	0.0072	0.0166	0.0069	0.0004
20	3945762	3832758	113004	29047	3514	2130	83957	0.0213	0.0074	0.0217	0.0069	0.0005
21	3945762	3814134	131628	29372	4223	2093	102256	0.0259	0.0074	0.0265	0.0069	0.0005
22	3945762	3830028	115734	29091	4190	2097	86643	0.0220	0.0074	0.0225	0.0068	0.0005
23	3945762	3829035	116727	29092	4336	2239	87635	0.0222	0.0074	0.0228	0.0068	0.0006
24	3945762	3811394	134368	30763	5477	3238	103605	0.0263	0.0078	0.0270	0.0071	0.0008
25	3945762	3772839	172923	34135	8228	4990	138788	0.0352	0.0087	0.0362	0.0076	0.0013
26	3945762	3754709	191053	35790	10553	5563	155263	0.0393	0.0091	0.0407	0.0077	0.0014
27	3945762	3736484	209278	35741	12255	6692	173537	0.0440	0.0091	0.0455	0.0075	0.0017
28	3945762	3740139	205623	37210	14072	7380	168413	0.0427	0.0094	0.0445	0.0076	0.0019
29	3945762	3702959	242803	40960	17993	10613	201843	0.0512	0.0104	0.0534	0.0081	0.0027
30	3945762	3653470	292292	46222	24940	14327	246070	0.0624	0.0117	0.0655	0.0086	0.0036
31	3945762	3639597	306165	49360	31571	17244	256805	0.0651	0.0125	0.0691	0.0085	0.0044
32	3945762	3539117	406645	53817	41297	24053	352828	0.0894	0.0136	0.0947	0.0084	0.0061
33	3945762	3559439	386323	63328	53461	29408	322995	0.0819	0.0160	0.0886	0.0093	0.0075
34	3945762	3533492	412270	34329	29408	0	377941	0.0958	0.0087	0.0995	0.0050	0.0000
