Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	513822	505480	8342	2264	335	335	6078	0.0118	0.0044	0.0122	0.0041	0.0007
1	513822	502475	11347	4817	549	214	6530	0.0127	0.0094	0.0132	0.0088	0.0004
2	513822	501120	12702	4903	488	274	7799	0.0152	0.0095	0.0157	0.0091	0.0005
3	513822	503236	10586	4816	420	146	5770	0.0112	0.0094	0.0116	0.0090	0.0003
4	513822	503268	10554	4890	282	136	5664	0.0110	0.0095	0.0113	0.0092	0.0003
5	513822	503708	10114	4790	260	124	5324	0.0104	0.0093	0.0106	0.0091	0.0002
6	513822	503281	10541	4580	235	111	5961	0.0116	0.0089	0.0118	0.0087	0.0002
7	513822	505016	8806	4322	196	85	4484	0.0087	0.0084	0.0089	0.0082	0.0002
8	513822	504665	9157	4328	189	104	4829	0.0094	0.0084	0.0096	0.0082	0.0002
9	513822	503126	10696	4376	233	129	6320	0.0123	0.0085	0.0125	0.0083	0.0003
10	513822	503214	10608	4341	323	194	6267	0.0122	0.0084	0.0125	0.0081	0.0004
11	513822	500076	13746	4175	335	141	9571	0.0186	0.0081	0.0190	0.0078	0.0003
12	513822	504845	8977	3899	234	93	5078	0.0099	0.0076	0.0101	0.0074	0.0002
13	513822	504666	9156	3925	179	86	5231	0.0102	0.0076	0.0104	0.0075	0.0002
14	513822	504275	9547	3949	212	126	5598	0.0109	0.0077	0.0111	0.0075	0.0002
15	513822	502175	11647	3981	276	150	7666	0.0149	0.0077	0.0152	0.0075	0.0003
16	513822	501161	12661	4079	279	129	8582	0.0167	0.0079	0.0170	0.0077	0.0003
17	513822	502308	11514	3888	262	133	7626	0.0148	0.0076	0.0151	0.0073	0.0003
18	513822	502397	11425	3945	272	139	7480	0.0146	0.0077	0.0148	0.0074	0.0003
19	513822	501153	12669	4093	338	199	8576	0.0167	0.0080	0.0170	0.0076	0.0004
20	513822	498470	15352	4100	477	278	11252	0.0219	0.0080	0.0224	0.0075	0.0005
21	513822	496783	17039	4205	565	287	12834	0.0250	0.0082	0.0255	0.0076	0.0006
22	513822	496415	17407	4224	645	358	13183	0.0257	0.0082	0.0263	0.0076	0.0007
23	513822	496854	16968	4335	773	415	12633	0.0246	0.0084	0.0253	0.0077	0.0008
24	513822	494551	19271	4609	952	537	14662	0.0285	0.0090	0.0295	0.0080	0.0010
25	513822	489519	24303	4943	1215	678	19360	0.0377	0.0096	0.0389	0.0084	0.0013
26	513822	489024	24798	5120	1433	755	19678	0.0383	0.0100	0.0397	0.0086	0.0015
27	513822	483206	30616	5218	1764	1009	25398	0.0494	0.0102	0.0511	0.0084	0.0020
28	513822	484419	29403	5377	2126	1117	24026	0.0468	0.0105	0.0488	0.0084	0.0022
29	513822	481164	32658	5847	2475	1358	26811	0.0522	0.0114	0.0546	0.0090	0.0026
30	513822	474882	38940	6395	3188	1830	32545	0.0633	0.0124	0.0664	0.0093	0.0036
31	513822	474715	39107	6576	4198	2368	32531	0.0633	0.0128	0.0674	0.0087	0.0046
32	513822	456031	57791	7556	5983	3615	50235	0.0978	0.0147	0.1036	0.0089	0.0070
33	513822	459594	54228	9152	7814	4199	45076	0.0877	0.0178	0.0953	0.0102	0.0082
34	513822	457893	55929	4900	4199	0	51029	0.0993	0.0095	0.1034	0.0055	0.0000
