Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	2239185	2201278	37907	9909	1599	1599	27998	0.0125	0.0044	0.0129	0.0041	0.0007
1	2239185	2190481	48704	20016	2522	923	28688	0.0128	0.0089	0.0134	0.0084	0.0004
2	2239185	2186573	52612	20037	2020	1097	32575	0.0145	0.0089	0.0150	0.0085	0.0005
3	2239185	2195308	43877	19216	1722	625	24661	0.0110	0.0086	0.0114	0.0082	0.0003
4	2239185	2195034	44151	18563	1191	566	25588	0.0114	0.0083	0.0117	0.0080	0.0003
5	2239185	2197301	41884	18559	1217	651	23325	0.0104	0.0083	0.0107	0.0080	0.0003
6	2239185	2193470	45715	18263	1111	460	27452	0.0123	0.0082	0.0125	0.0079	0.0002
7	2239185	2203594	35591	17791	889	429	17800	0.0079	0.0079	0.0081	0.0077	0.0002
8	2239185	2201550	37635	17814	949	520	19821	0.0089	0.0080	0.0091	0.0077	0.0002
9	2239185	2193423	45762	17944	1055	535	27818	0.0124	0.0080	0.0127	0.0078	0.0002
10	2239185	2194139	45046	18065	1352	817	26981	0.0120	0.0081	0.0124	0.0078	0.0004
11	2239185	2178673	60512	17392	1398	581	43120	0.0193	0.0078	0.0196	0.0075	0.0003
12	2239185	2201673	37512	16566	961	380	20946	0.0094	0.0074	0.0096	0.0072	0.0002
13	2239185	2201028	38157	16664	795	415	21493	0.0096	0.0074	0.0098	0.0073	0.0002
14	2239185	2198363	40822	16512	866	451	24310	0.0109	0.0074	0.0111	0.0072	0.0002
15	2239185	2189499	49686	16775	1149	698	32911	0.0147	0.0075	0.0150	0.0072	0.0003
16	2239185	2182988	56197	17125	1316	618	39072	0.0174	0.0076	0.0177	0.0074	0.0003
17	2239185	2191006	48179	16740	1259	641	31439	0.0140	0.0075	0.0143	0.0072	0.0003
18	2239185	2190899	48286	16694	1269	628	31592	0.0141	0.0075	0.0144	0.0072	0.0003
19	2239185	2185609	53576	17053	1489	861	36523	0.0163	0.0076	0.0166	0.0073	0.0004
20	2239185	2173941	65244	17257	2041	1180	47987	0.0214	0.0077	0.0219	0.0073	0.0005
21	2239185	2164962	74223	17647	2341	1161	56576	0.0253	0.0079	0.0258	0.0074	0.0005
22	2239185	2170210	68975	17794	2396	1235	51181	0.0229	0.0079	0.0234	0.0074	0.0006
23	2239185	2169831	69354	17754	2569	1334	51600	0.0230	0.0079	0.0236	0.0074	0.0006
24	2239185	2158811	80374	18843	3157	1823	61531	0.0275	0.0084	0.0282	0.0077	0.0008
25	2239185	2139479	99706	20378	4586	2763	79328	0.0354	0.0091	0.0365	0.0081	0.0012
26	2239185	2131238	107947	21037	5998	3235	86910	0.0388	0.0094	0.0402	0.0081	0.0014
27	2239185	2113441	125744	21507	7242	4007	104237	0.0466	0.0096	0.0482	0.0080	0.0018
28	2239185	2118997	120188	22468	8219	4212	97720	0.0436	0.0100	0.0455	0.0082	0.0019
29	2239185	2100485	138700	24526	10223	6011	114174	0.0510	0.0110	0.0533	0.0087	0.0027
30	2239185	2072114	167071	27028	14022	8011	140043	0.0625	0.0121	0.0657	0.0089	0.0036
31	2239185	2065178	174007	29988	18136	10125	144019	0.0643	0.0134	0.0684	0.0093	0.0045
32	2239185	1996740	242445	36435	24684	14559	206010	0.0920	0.0163	0.0975	0.0108	0.0065
33	2239185	2011493	227692	40568	31718	17159	187124	0.0836	0.0181	0.0907	0.0110	0.0077
34	2239185	2003342	235843	20108	17159	0	215735	0.0963	0.0090	0.1002	0.0051	0.0000
