Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1922382	1890672	31710	8574	1341	1341	23136	0.0120	0.0045	0.0124	0.0041	0.0007
1	1922382	1881080	41302	17189	2121	780	24113	0.0125	0.0089	0.0131	0.0084	0.0004
2	1922382	1877521	44861	17019	1779	999	27842	0.0145	0.0089	0.0149	0.0084	0.0005
3	1922382	1884601	37781	16328	1567	568	21453	0.0112	0.0085	0.0116	0.0081	0.0003
4	1922382	1885012	37370	16008	1044	476	21362	0.0111	0.0083	0.0114	0.0081	0.0002
5	1922382	1886766	35616	15888	1014	538	19728	0.0103	0.0083	0.0105	0.0080	0.0003
6	1922382	1883861	38521	15657	903	365	22864	0.0119	0.0081	0.0121	0.0079	0.0002
7	1922382	1891321	31061	15461	698	333	15600	0.0081	0.0080	0.0083	0.0079	0.0002
8	1922382	1889610	32772	15414	787	454	17358	0.0090	0.0080	0.0092	0.0078	0.0002
9	1922382	1882584	39798	15471	972	518	24327	0.0127	0.0080	0.0129	0.0078	0.0003
10	1922382	1883231	39151	15673	1189	671	23478	0.0122	0.0082	0.0125	0.0078	0.0003
11	1922382	1870861	51521	15278	1172	501	36243	0.0189	0.0079	0.0192	0.0076	0.0003
12	1922382	1890195	32187	14224	869	368	17963	0.0093	0.0074	0.0096	0.0072	0.0002
13	1922382	1889072	33310	14186	759	391	19124	0.0099	0.0074	0.0101	0.0072	0.0002
14	1922382	1887281	35101	14242	826	435	20859	0.0109	0.0074	0.0111	0.0072	0.0002
15	1922382	1879600	42782	14511	997	562	28271	0.0147	0.0075	0.0150	0.0073	0.0003
16	1922382	1874948	47434	14850	1134	572	32584	0.0169	0.0077	0.0172	0.0074	0.0003
17	1922382	1881255	41127	14375	1100	528	26752	0.0139	0.0075	0.0142	0.0072	0.0003
18	1922382	1881011	41371	14467	1036	508	26904	0.0140	0.0075	0.0143	0.0073	0.0003
19	1922382	1876261	46121	14918	1197	689	31203	0.0162	0.0078	0.0165	0.0074	0.0004
20	1922382	1866395	55987	14985	1763	1074	41002	0.0213	0.0078	0.0218	0.0073	0.0006
21	1922382	1859428	62954	15147	2140	1066	47807	0.0249	0.0079	0.0254	0.0073	0.0006
22	1922382	1862870	59512	15323	2070	1004	44189	0.0230	0.0080	0.0235	0.0074	0.0005
23	1922382	1862944	59438	15332	2165	1161	44106	0.0229	0.0080	0.0235	0.0074	0.0006
24	1922382	1855103	67279	16209	2727	1566	51070	0.0266	0.0084	0.0273	0.0077	0.0008
25	1922382	1836489	85893	17743	3966	2400	68150	0.0355	0.0092	0.0365	0.0082	0.0012
26	1922382	1831289	91093	18326	5245	2845	72767	0.0379	0.0095	0.0392	0.0082	0.0015
27	1922382	1815698	106684	18477	6362	3517	88207	0.0459	0.0096	0.0475	0.0080	0.0018
28	1922382	1818565	103817	19184	7340	3823	84633	0.0440	0.0100	0.0459	0.0081	0.0020
29	1922382	1803289	119093	20839	8811	4988	98254	0.0511	0.0108	0.0534	0.0085	0.0026
30	1922382	1778565	143817	23184	11822	6834	120633	0.0628	0.0121	0.0658	0.0090	0.0036
31	1922382	1775416	146966	24679	15589	8755	122287	0.0636	0.0128	0.0677	0.0088	0.0046
32	1922382	1714912	207470	27564	21418	12663	179906	0.0936	0.0143	0.0992	0.0088	0.0066
33	1922382	1727658	194724	32423	27397	14734	162301	0.0844	0.0169	0.0916	0.0097	0.0077
34	1922382	1719396	202986	17342	14734	0	185644	0.0966	0.0090	0.1004	0.0052	0.0000
