Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	514190	505705	8485	2299	369	369	6186	0.0120	0.0045	0.0124	0.0041	0.0007
1	514190	503029	11161	4568	620	251	6593	0.0128	0.0089	0.0134	0.0083	0.0005
2	514190	501946	12244	4471	505	254	7773	0.0151	0.0087	0.0156	0.0082	0.0005
3	514190	504032	10158	4335	411	157	5823	0.0113	0.0084	0.0117	0.0080	0.0003
4	514190	504172	10018	4286	284	127	5732	0.0111	0.0083	0.0114	0.0081	0.0002
5	514190	504376	9814	4225	273	146	5589	0.0109	0.0082	0.0111	0.0080	0.0003
6	514190	504088	10102	4063	248	102	6039	0.0117	0.0079	0.0120	0.0077	0.0002
7	514190	505912	8278	3941	207	105	4337	0.0084	0.0077	0.0086	0.0075	0.0002
8	514190	505314	8876	3959	230	125	4917	0.0096	0.0077	0.0098	0.0075	0.0002
9	514190	503639	10551	4047	245	120	6504	0.0126	0.0079	0.0129	0.0076	0.0002
10	514190	503630	10560	4005	332	212	6555	0.0127	0.0078	0.0131	0.0075	0.0004
11	514190	500647	13543	3798	337	125	9745	0.0190	0.0074	0.0193	0.0071	0.0002
12	514190	505213	8977	3680	214	89	5297	0.0103	0.0072	0.0105	0.0069	0.0002
13	514190	505163	9027	3718	180	91	5309	0.0103	0.0072	0.0105	0.0071	0.0002
14	514190	504799	9391	3659	220	129	5732	0.0111	0.0071	0.0114	0.0069	0.0003
15	514190	502730	11460	3698	301	172	7762	0.0151	0.0072	0.0154	0.0069	0.0003
16	514190	501496	12694	3798	343	171	8896	0.0173	0.0074	0.0176	0.0071	0.0003
17	514190	502919	11271	3600	340	169	7671	0.0149	0.0070	0.0152	0.0067	0.0003
18	514190	502888	11302	3606	353	184	7696	0.0150	0.0070	0.0153	0.0067	0.0004
19	514190	501786	12404	3800	369	185	8604	0.0167	0.0074	0.0171	0.0070	0.0004
20	514190	498986	15204	3825	482	297	11379	0.0221	0.0074	0.0226	0.0070	0.0006
21	514190	497273	16917	3907	623	326	13010	0.0253	0.0076	0.0259	0.0070	0.0006
22	514190	497568	16622	3996	628	302	12626	0.0246	0.0078	0.0252	0.0072	0.0006
23	514190	497645	16545	3975	638	336	12570	0.0244	0.0077	0.0251	0.0071	0.0007
24	514190	496139	18051	4123	813	477	13928	0.0271	0.0080	0.0279	0.0072	0.0009
25	514190	490618	23572	4573	1132	655	18999	0.0369	0.0089	0.0381	0.0078	0.0013
26	514190	489728	24462	4843	1490	835	19619	0.0382	0.0094	0.0396	0.0080	0.0016
27	514190	483644	30546	5002	1921	1086	25544	0.0497	0.0097	0.0515	0.0079	0.0021
28	514190	484981	29209	5161	2222	1136	24048	0.0468	0.0100	0.0489	0.0079	0.0022
29	514190	481133	33057	5556	2639	1503	27501	0.0535	0.0108	0.0560	0.0082	0.0029
30	514190	474958	39232	6101	3330	1827	33131	0.0644	0.0119	0.0677	0.0086	0.0036
31	514190	474733	39457	6563	4234	2407	32894	0.0640	0.0128	0.0681	0.0086	0.0047
32	514190	455459	58731	7560	6222	3815	51171	0.0995	0.0147	0.1056	0.0087	0.0074
33	514190	459389	54801	8935	8223	4408	45866	0.0892	0.0174	0.0972	0.0094	0.0086
34	514190	458039	56151	4806	4408	0	51345	0.0999	0.0093	0.1041	0.0051	0.0000
