Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	5037042	4950659	86383	22109	3507	3507	64274	0.0128	0.0044	0.0131	0.0040	0.0007
1	5037042	4928268	108774	44360	5645	2138	64414	0.0128	0.0088	0.0133	0.0082	0.0004
2	5037042	4918631	118411	44220	4744	2606	74191	0.0147	0.0088	0.0152	0.0083	0.0005
3	5037042	4937424	99618	42931	4094	1488	56687	0.0113	0.0085	0.0117	0.0081	0.0003
4	5037042	4936879	100163	41699	2793	1305	58464	0.0116	0.0083	0.0119	0.0080	0.0003
5	5037042	4943166	93876	41586	2676	1371	52290	0.0104	0.0083	0.0106	0.0080	0.0003
6	5037042	4934085	102957	41042	2421	1050	61915	0.0123	0.0081	0.0125	0.0079	0.0002
7	5037042	4957233	79809	39801	1953	903	40008	0.0079	0.0079	0.0081	0.0077	0.0002
8	5037042	4953051	83991	39821	2081	1178	44170	0.0088	0.0079	0.0090	0.0077	0.0002
9	5037042	4931947	105095	40374	2399	1221	64721	0.0128	0.0080	0.0131	0.0078	0.0002
10	5037042	4935885	101157	40499	2960	1739	60658	0.0120	0.0080	0.0123	0.0077	0.0003
11	5037042	4900787	136255	38839	2984	1245	97416	0.0193	0.0077	0.0196	0.0074	0.0002
12	5037042	4954936	82106	36872	2039	794	45234	0.0090	0.0073	0.0092	0.0071	0.0002
13	5037042	4951809	85233	37216	1684	890	48017	0.0095	0.0074	0.0097	0.0072	0.0002
14	5037042	4945285	91757	37124	2029	1139	54633	0.0108	0.0074	0.0110	0.0072	0.0002
15	5037042	4925499	111543	37545	2765	1626	73998	0.0147	0.0075	0.0150	0.0072	0.0003
16	5037042	4909358	127684	38657	2971	1345	89027	0.0177	0.0077	0.0180	0.0074	0.0003
17	5037042	4932854	104188	37679	2664	1319	66509	0.0132	0.0075	0.0135	0.0072	0.0003
18	5037042	4931058	105984	37665	2720	1401	68319	0.0136	0.0075	0.0138	0.0072	0.0003
19	5037042	4917109	119933	38363	3206	1805	81570	0.0162	0.0076	0.0165	0.0073	0.0004
20	5037042	4891861	145181	38746	4573	2768	106435	0.0211	0.0077	0.0216	0.0072	0.0005
21	5037042	4867111	169931	39681	5424	2656	130250	0.0259	0.0079	0.0264	0.0073	0.0005
22	5037042	4888149	148893	39264	5169	2513	109629	0.0218	0.0078	0.0223	0.0073	0.0005
23	5037042	4886394	150648	39072	5311	2798	111576	0.0222	0.0078	0.0227	0.0072	0.0006
24	5037042	4863342	173700	41578	6821	4023	132122	0.0262	0.0083	0.0269	0.0076	0.0008
25	5037042	4814799	222243	45462	10336	6313	176781	0.0351	0.0090	0.0361	0.0080	0.0013
26	5037042	4793011	244031	47283	13281	6968	196748	0.0391	0.0094	0.0404	0.0081	0.0014
27	5037042	4770586	266456	47765	15315	8347	218691	0.0434	0.0095	0.0449	0.0080	0.0017
28	5037042	4773732	263310	49556	17871	9524	213754	0.0424	0.0098	0.0442	0.0081	0.0019
29	5037042	4727554	309488	54170	22490	12966	255318	0.0507	0.0108	0.0529	0.0085	0.0026
30	5037042	4666040	371002	60375	31055	18089	310627	0.0617	0.0120	0.0648	0.0089	0.0036
31	5037042	4646477	390565	63793	40160	22071	326772	0.0649	0.0127	0.0689	0.0087	0.0044
32	5037042	4521097	515945	69613	52601	30530	446332	0.0886	0.0138	0.0938	0.0086	0.0061
33	5037042	4545273	491769	82334	67850	37320	409435	0.0813	0.0163	0.0880	0.0096	0.0074
34	5037042	4511067	525975	44848	37320	0	481127	0.0955	0.0089	0.0992	0.0052	0.0000
