Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	506364	499820	6544	2164	294	294	4380	0.0086	0.0043	0.0089	0.0040	0.0006
1	506364	497186	9178	4303	430	136	4875	0.0096	0.0085	0.0101	0.0081	0.0003
2	506364	498540	7824	4284	231	95	3540	0.0070	0.0085	0.0072	0.0082	0.0002
3	506364	497830	8534	4183	213	118	4351	0.0086	0.0083	0.0088	0.0081	0.0002
4	506364	497894	8470	4012	215	97	4458	0.0088	0.0079	0.0090	0.0077	0.0002
5	506364	497796	8568	3990	215	118	4578	0.0090	0.0079	0.0093	0.0077	0.0002
6	506364	497143	9221	3948	189	71	5273	0.0104	0.0078	0.0106	0.0076	0.0001
7	506364	499140	7224	3859	145	74	3365	0.0066	0.0076	0.0068	0.0075	0.0001
8	506364	497891	8473	3993	155	81	4480	0.0088	0.0079	0.0090	0.0077	0.0002
9	506364	498263	8101	3962	155	74	4139	0.0082	0.0078	0.0083	0.0077	0.0001
10	506364	496854	9510	3854	184	110	5656	0.0112	0.0076	0.0114	0.0074	0.0002
11	506364	496716	9648	3733	203	93	5915	0.0117	0.0074	0.0119	0.0072	0.0002
12	506364	498215	8149	3633	176	83	4516	0.0089	0.0072	0.0091	0.0070	0.0002
13	506364	497809	8555	3639	158	75	4916	0.0097	0.0072	0.0099	0.0070	0.0001
14	506364	497927	8437	3535	168	93	4902	0.0097	0.0070	0.0098	0.0068	0.0002
15	506364	495291	11073	3614	248	155	7459	0.0147	0.0071	0.0150	0.0069	0.0003
16	506364	494451	11913	3677	280	125	8236	0.0163	0.0073	0.0165	0.0070	0.0002
17	506364	496672	9692	3632	230	105	6060	0.0120	0.0072	0.0122	0.0069	0.0002
18	506364	495371	10993	3666	245	140	7327	0.0145	0.0072	0.0147	0.0070	0.0003
19	506364	495659	10705	3682	323	183	7023	0.0139	0.0073	0.0142	0.0070	0.0004
20	506364	492162	14202	3759	422	239	10443	0.0206	0.0074	0.0210	0.0070	0.0005
21	506364	490669	15695	3918	501	262	11777	0.0233	0.0077	0.0238	0.0072	0.0005
22	506364	491380	14984	3884	490	228	11100	0.0219	0.0077	0.0224	0.0072	0.0005
23	506364	492023	14341	3844	475	247	10497	0.0207	0.0076	0.0212	0.0071	0.0005
24	506364	491136	15228	4057	589	342	11171	0.0221	0.0080	0.0226	0.0074	0.0007
25	506364	485646	20718	4375	932	590	16343	0.0323	0.0086	0.0332	0.0077	0.0012
26	506364	483606	22758	4528	1270	680	18230	0.0360	0.0089	0.0373	0.0077	0.0013
27	506364	483013	23351	4477	1317	637	18874	0.0373	0.0088	0.0386	0.0075	0.0013
28	506364	484018	22346	4549	1281	644	17797	0.0351	0.0090	0.0364	0.0077	0.0013
29	506364	480770	25594	4764	1618	974	20830	0.0411	0.0094	0.0427	0.0078	0.0019
30	506364	473837	32527	6102	3884	2910	26425	0.0522	0.0121	0.0560	0.0082	0.0057
31	506364	431238	75126	7197	6054	3144	67929	0.1342	0.0142	0.1401	0.0082	0.0062
32	506364	468296	38068	6228	4840	1696	31840	0.0629	0.0123	0.0677	0.0075	0.0033
33	506364	467699	38665	6417	4341	2645	32248	0.0637	0.0127	0.0680	0.0084	0.0052
34	506364	461958	44406	3716	2645	0	40690	0.0804	0.0073	0.0830	0.0047	0.0000
