Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	931479	919450	12029	4032	552	552	7997	0.0086	0.0043	0.0089	0.0040	0.0006
1	931479	914806	16673	7925	796	244	8748	0.0094	0.0085	0.0098	0.0081	0.0003
2	931479	917566	13913	7524	417	173	6389	0.0069	0.0081	0.0071	0.0079	0.0002
3	931479	916332	15147	7273	405	232	7874	0.0085	0.0078	0.0087	0.0076	0.0002
4	931479	916200	15279	7220	405	173	8059	0.0087	0.0078	0.0089	0.0075	0.0002
5	931479	916277	15202	7203	402	229	7999	0.0086	0.0077	0.0088	0.0075	0.0002
6	931479	914779	16700	6990	362	133	9710	0.0104	0.0075	0.0106	0.0073	0.0001
7	931479	918894	12585	6699	261	128	5886	0.0063	0.0072	0.0065	0.0071	0.0001
8	931479	916628	14851	6796	259	131	8055	0.0086	0.0073	0.0088	0.0072	0.0001
9	931479	917150	14329	6976	265	134	7353	0.0079	0.0075	0.0080	0.0073	0.0001
10	931479	914449	17030	6946	322	188	10084	0.0108	0.0075	0.0110	0.0073	0.0002
11	931479	914040	17439	6730	372	184	10709	0.0115	0.0072	0.0117	0.0070	0.0002
12	931479	916866	14613	6608	315	131	8005	0.0086	0.0071	0.0088	0.0069	0.0001
13	931479	915939	15540	6623	262	131	8917	0.0096	0.0071	0.0097	0.0070	0.0001
14	931479	916013	15466	6562	292	161	8904	0.0096	0.0070	0.0097	0.0069	0.0002
15	931479	911950	19529	6500	408	247	13029	0.0140	0.0070	0.0142	0.0068	0.0003
16	931479	910194	21285	6471	465	218	14814	0.0159	0.0069	0.0162	0.0067	0.0002
17	931479	914565	16914	6373	420	202	10541	0.0113	0.0068	0.0115	0.0066	0.0002
18	931479	911867	19612	6408	430	228	13204	0.0142	0.0069	0.0144	0.0066	0.0002
19	931479	912593	18886	6564	495	267	12322	0.0132	0.0070	0.0135	0.0068	0.0003
20	931479	905910	25569	6763	712	445	18806	0.0202	0.0073	0.0206	0.0069	0.0005
21	931479	903442	28037	6883	928	483	21154	0.0227	0.0074	0.0232	0.0069	0.0005
22	931479	905382	26097	6828	896	413	19269	0.0207	0.0073	0.0212	0.0068	0.0004
23	931479	905891	25588	6902	842	429	18686	0.0201	0.0074	0.0205	0.0070	0.0005
24	931479	904166	27313	7154	1026	597	20159	0.0216	0.0077	0.0222	0.0071	0.0006
25	931479	894580	36899	7873	1702	1105	29026	0.0312	0.0085	0.0321	0.0075	0.0012
26	931479	889913	41566	8400	2265	1160	33166	0.0356	0.0090	0.0368	0.0078	0.0012
27	931479	890360	41119	8119	2314	1154	33000	0.0354	0.0087	0.0367	0.0075	0.0012
28	931479	891444	40035	8107	2389	1235	31928	0.0343	0.0087	0.0356	0.0074	0.0013
29	931479	885768	45711	8411	2915	1680	37300	0.0400	0.0090	0.0416	0.0075	0.0018
30	931479	873538	57941	11038	7131	5451	46903	0.0504	0.0118	0.0542	0.0080	0.0059
31	931479	795304	136175	13162	10959	5508	123013	0.1321	0.0141	0.1379	0.0082	0.0059
32	931479	864412	67067	11178	8560	3052	55889	0.0600	0.0120	0.0646	0.0074	0.0033
33	931479	862758	68721	11423	7882	4830	57298	0.0615	0.0123	0.0657	0.0080	0.0052
34	931479	851688	79791	6614	4830	0	73177	0.0786	0.0071	0.0812	0.0045	0.0000
