Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	18259	17966	293	118	13	13	175	0.0096	0.0065	0.0099	0.0061	0.0007
1	18259	17821	438	216	16	3	222	0.0122	0.0118	0.0126	0.0114	0.0002
2	18259	17914	345	200	9	6	145	0.0079	0.0110	0.0082	0.0107	0.0003
3	18259	17886	373	217	10	4	156	0.0085	0.0119	0.0088	0.0116	0.0002
4	18259	17886	373	209	8	4	164	0.0090	0.0114	0.0092	0.0112	0.0002
5	18259	17902	357	205	8	4	152	0.0083	0.0112	0.0085	0.0110	0.0002
6	18259	17833	426	218	9	5	208	0.0114	0.0119	0.0116	0.0117	0.0003
7	18259	17901	358	207	9	4	151	0.0083	0.0113	0.0085	0.0111	0.0002
8	18259	17858	401	202	7	3	199	0.0109	0.0111	0.0111	0.0109	0.0002
9	18259	17885	374	203	4	1	171	0.0094	0.0111	0.0095	0.0110	0.0001
10	18259	17833	426	215	8	7	211	0.0116	0.0118	0.0118	0.0116	0.0004
11	18259	17778	481	218	14	7	263	0.0144	0.0119	0.0148	0.0116	0.0004
12	18259	17873	386	196	15	8	190	0.0104	0.0107	0.0108	0.0104	0.0004
13	18259	17861	398	184	10	2	214	0.0117	0.0101	0.0120	0.0098	0.0001
14	18259	17861	398	184	5	3	214	0.0117	0.0101	0.0118	0.0100	0.0002
15	18259	17748	511	215	7	4	296	0.0162	0.0118	0.0164	0.0116	0.0002
16	18259	17740	519	218	10	6	301	0.0165	0.0119	0.0168	0.0117	0.0003
17	18259	17800	459	207	9	3	252	0.0138	0.0113	0.0140	0.0111	0.0002
18	18259	17751	508	204	9	6	304	0.0166	0.0112	0.0169	0.0110	0.0003
19	18259	17792	467	171	14	8	296	0.0162	0.0094	0.0166	0.0090	0.0004
20	18259	17669	590	180	19	11	410	0.0225	0.0099	0.0229	0.0094	0.0006
21	18259	17603	656	204	19	8	452	0.0248	0.0112	0.0252	0.0107	0.0004
22	18259	17634	625	191	16	8	434	0.0238	0.0105	0.0242	0.0100	0.0004
23	18259	17680	579	186	18	10	393	0.0215	0.0102	0.0220	0.0097	0.0005
24	18259	17577	682	208	25	15	474	0.0260	0.0114	0.0266	0.0107	0.0008
25	18259	17419	840	229	39	24	611	0.0335	0.0125	0.0345	0.0115	0.0013
26	18259	17307	952	238	57	33	714	0.0391	0.0130	0.0406	0.0115	0.0018
27	18259	17224	1035	234	55	22	801	0.0439	0.0128	0.0453	0.0113	0.0012
28	18259	17346	913	221	55	33	692	0.0379	0.0121	0.0394	0.0106	0.0018
29	18259	17200	1059	219	77	44	840	0.0460	0.0120	0.0481	0.0099	0.0024
30	18259	16923	1336	285	174	130	1051	0.0576	0.0156	0.0623	0.0108	0.0071
31	18259	15292	2967	345	280	150	2622	0.1436	0.0189	0.1513	0.0112	0.0082
32	18259	16647	1612	296	217	67	1316	0.0721	0.0162	0.0780	0.0103	0.0037
33	18259	16697	1562	292	177	110	1270	0.0696	0.0160	0.0744	0.0112	0.0060
34	18259	16469	1790	169	110	0	1621	0.0888	0.0093	0.0918	0.0062	0.0000
