Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	5903425	5824467	78958	24654	3312	3312	54304	0.0092	0.0042	0.0095	0.0039	0.0006
1	5903425	5798055	105370	48577	4783	1471	56793	0.0096	0.0082	0.0100	0.0078	0.0002
2	5903425	5817718	85707	46886	2644	1173	38821	0.0066	0.0079	0.0068	0.0077	0.0002
3	5903425	5807497	95928	45903	2635	1462	50025	0.0085	0.0078	0.0087	0.0076	0.0002
4	5903425	5807011	96414	45315	2631	1169	51099	0.0087	0.0077	0.0089	0.0075	0.0002
5	5903425	5808182	95243	44950	2582	1413	50293	0.0085	0.0076	0.0087	0.0074	0.0002
6	5903425	5796597	106828	44613	2305	892	62215	0.0105	0.0076	0.0107	0.0074	0.0002
7	5903425	5826299	77126	43403	1581	689	33723	0.0057	0.0074	0.0058	0.0072	0.0001
8	5903425	5812295	91130	43294	1517	828	47836	0.0081	0.0073	0.0082	0.0072	0.0001
9	5903425	5816003	87422	43697	1601	773	43725	0.0074	0.0074	0.0075	0.0073	0.0001
10	5903425	5799978	103447	43610	1886	1113	59837	0.0101	0.0074	0.0103	0.0072	0.0002
11	5903425	5795096	108329	41945	2000	887	66384	0.0112	0.0071	0.0114	0.0069	0.0002
12	5903425	5816946	86479	40325	1654	767	46154	0.0078	0.0068	0.0080	0.0067	0.0001
13	5903425	5809343	94082	40643	1588	821	53439	0.0091	0.0069	0.0092	0.0068	0.0001
14	5903425	5810176	93249	40555	1785	964	52694	0.0089	0.0069	0.0091	0.0067	0.0002
15	5903425	5783848	119577	41373	2516	1552	78204	0.0132	0.0070	0.0135	0.0068	0.0003
16	5903425	5767518	135907	42245	2702	1150	93662	0.0159	0.0072	0.0161	0.0069	0.0002
17	5903425	5803394	100031	40903	2277	1127	59128	0.0100	0.0069	0.0102	0.0067	0.0002
18	5903425	5782399	121026	41125	2469	1342	79901	0.0135	0.0070	0.0137	0.0068	0.0002
19	5903425	5785989	117436	42226	2954	1612	75210	0.0127	0.0072	0.0130	0.0069	0.0003
20	5903425	5748446	154979	42777	4290	2678	112202	0.0190	0.0072	0.0194	0.0069	0.0005
21	5903425	5725574	177851	43583	5265	2587	134268	0.0227	0.0074	0.0232	0.0069	0.0004
22	5903425	5746446	156979	43387	5079	2492	113592	0.0192	0.0073	0.0197	0.0069	0.0004
23	5903425	5748646	154779	43022	4912	2420	111757	0.0189	0.0073	0.0193	0.0069	0.0004
24	5903425	5736528	166897	44781	6195	3775	122116	0.0207	0.0076	0.0212	0.0071	0.0006
25	5903425	5675479	227946	49444	10368	6593	178502	0.0302	0.0084	0.0311	0.0075	0.0011
26	5903425	5641531	261894	51881	13412	6819	210013	0.0356	0.0088	0.0367	0.0077	0.0012
27	5903425	5662431	240994	50140	13103	6284	190854	0.0323	0.0085	0.0334	0.0074	0.0011
28	5903425	5663231	240194	50215	13544	7260	189979	0.0322	0.0085	0.0333	0.0074	0.0012
29	5903425	5620037	283388	53013	17484	10224	230375	0.0390	0.0090	0.0405	0.0075	0.0017
30	5903425	5546680	356745	69706	43607	33383	287039	0.0486	0.0118	0.0523	0.0081	0.0057
31	5903425	5057503	845922	80707	65556	32173	765215	0.1296	0.0137	0.1352	0.0081	0.0054
32	5903425	5512197	391228	67339	49142	16969	323889	0.0549	0.0114	0.0590	0.0072	0.0029
33	5903425	5488364	415061	70669	46312	29343	344392	0.0583	0.0120	0.0623	0.0080	0.0050
34	5903425	5404437	498988	41490	29343	0	457498	0.0775	0.0070	0.0800	0.0045	0.0000
