Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1607348	1586411	20937	6718	890	890	14219	0.0088	0.0042	0.0091	0.0039	0.0006
1	1607348	1578982	28366	13086	1263	373	15280	0.0095	0.0081	0.0099	0.0077	0.0002
2	1607348	1583984	23364	12620	715	342	10744	0.0067	0.0079	0.0069	0.0076	0.0002
3	1607348	1581290	26058	12554	729	387	13504	0.0084	0.0078	0.0086	0.0076	0.0002
4	1607348	1581176	26172	12418	682	295	13754	0.0086	0.0077	0.0088	0.0075	0.0002
5	1607348	1581459	25889	12171	640	345	13718	0.0085	0.0076	0.0087	0.0074	0.0002
6	1607348	1578822	28526	11955	587	242	16571	0.0103	0.0074	0.0105	0.0073	0.0002
7	1607348	1586176	21172	11574	447	205	9598	0.0060	0.0072	0.0061	0.0071	0.0001
8	1607348	1582463	24885	11531	426	221	13354	0.0083	0.0072	0.0084	0.0070	0.0001
9	1607348	1583318	24030	11853	456	235	12177	0.0076	0.0074	0.0077	0.0072	0.0001
10	1607348	1578787	28561	11910	521	286	16651	0.0104	0.0074	0.0105	0.0072	0.0002
11	1607348	1577823	29525	11326	514	228	18199	0.0113	0.0070	0.0115	0.0069	0.0001
12	1607348	1583376	23972	10860	448	220	13112	0.0082	0.0068	0.0083	0.0066	0.0001
13	1607348	1581251	26097	11089	474	254	15008	0.0093	0.0069	0.0095	0.0068	0.0002
14	1607348	1581576	25772	11062	531	277	14710	0.0092	0.0069	0.0093	0.0067	0.0002
15	1607348	1574141	33207	11209	702	425	21998	0.0137	0.0070	0.0139	0.0068	0.0003
16	1607348	1570241	37107	11472	743	318	25635	0.0159	0.0071	0.0162	0.0069	0.0002
17	1607348	1578918	28430	11161	622	304	17269	0.0107	0.0069	0.0109	0.0068	0.0002
18	1607348	1574280	33068	11225	704	400	21843	0.0136	0.0070	0.0138	0.0068	0.0002
19	1607348	1574798	32550	11356	860	460	21194	0.0132	0.0071	0.0135	0.0068	0.0003
20	1607348	1564518	42830	11594	1211	751	31236	0.0194	0.0072	0.0198	0.0068	0.0005
21	1607348	1558518	48830	11985	1485	734	36845	0.0229	0.0075	0.0234	0.0070	0.0005
22	1607348	1563177	44171	11815	1451	717	32356	0.0201	0.0074	0.0206	0.0069	0.0004
23	1607348	1564319	43029	11610	1427	710	31419	0.0195	0.0072	0.0200	0.0068	0.0004
24	1607348	1561075	46273	12124	1795	1085	34149	0.0212	0.0075	0.0218	0.0070	0.0007
25	1607348	1543878	63470	13451	2912	1827	50019	0.0311	0.0084	0.0320	0.0075	0.0011
26	1607348	1536257	71091	14044	3693	1866	57047	0.0355	0.0087	0.0366	0.0076	0.0012
27	1607348	1539190	68158	13544	3709	1843	54614	0.0340	0.0084	0.0351	0.0073	0.0011
28	1607348	1540297	67051	13648	3856	2013	53403	0.0332	0.0085	0.0344	0.0073	0.0013
29	1607348	1529227	78121	14395	4912	2899	63726	0.0396	0.0090	0.0412	0.0074	0.0018
30	1607348	1508803	98545	19211	11927	9028	79334	0.0494	0.0120	0.0531	0.0082	0.0056
31	1607348	1374126	233222	22865	18280	9252	210357	0.1309	0.0142	0.1366	0.0085	0.0058
32	1607348	1495885	111463	19333	14365	5113	92130	0.0573	0.0120	0.0618	0.0076	0.0032
33	1607348	1490664	116684	19834	13324	8211	96850	0.0603	0.0123	0.0644	0.0082	0.0051
34	1607348	1470403	136945	11523	8211	0	125422	0.0780	0.0072	0.0806	0.0046	0.0000
