Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	11203288	11052903	150385	46102	6219	6219	104283	0.0093	0.0041	0.0096	0.0038	0.0006
1	11203288	11005624	197664	90772	9009	2790	106892	0.0095	0.0081	0.0099	0.0077	0.0002
2	11203288	11043044	160244	87433	4960	2170	72811	0.0065	0.0078	0.0067	0.0076	0.0002
3	11203288	11023583	179705	85487	4974	2804	94218	0.0084	0.0076	0.0086	0.0074	0.0003
4	11203288	11020521	182767	85353	4971	2167	97414	0.0087	0.0076	0.0089	0.0074	0.0002
5	11203288	11023425	179863	84975	4694	2527	94888	0.0085	0.0076	0.0087	0.0074	0.0002
6	11203288	11001372	201916	83607	4087	1560	118309	0.0106	0.0075	0.0107	0.0073	0.0001
7	11203288	11060110	143178	80906	2810	1250	62272	0.0056	0.0072	0.0057	0.0071	0.0001
8	11203288	11033481	169807	80629	2918	1668	89178	0.0080	0.0072	0.0081	0.0071	0.0001
9	11203288	11039105	164183	81528	3235	1567	82655	0.0074	0.0073	0.0075	0.0071	0.0001
10	11203288	11009733	193555	81360	3699	2132	112195	0.0100	0.0073	0.0102	0.0071	0.0002
11	11203288	10998039	205249	78479	3758	1626	126770	0.0113	0.0070	0.0115	0.0068	0.0001
12	11203288	11041485	161803	75252	3132	1506	86551	0.0077	0.0067	0.0079	0.0066	0.0001
13	11203288	11025358	177930	76399	3148	1642	101531	0.0091	0.0068	0.0092	0.0067	0.0001
14	11203288	11027058	176230	75844	3563	1921	100386	0.0090	0.0068	0.0091	0.0066	0.0002
15	11203288	10977636	225652	76519	4884	2963	149133	0.0133	0.0068	0.0135	0.0066	0.0003
16	11203288	10945658	257630	78983	5177	2214	178647	0.0159	0.0070	0.0162	0.0068	0.0002
17	11203288	11015856	187432	76723	4365	2151	110709	0.0099	0.0068	0.0101	0.0067	0.0002
18	11203288	10977637	225651	76610	4657	2506	149041	0.0133	0.0068	0.0135	0.0066	0.0002
19	11203288	10982107	221181	78749	5597	3091	142432	0.0127	0.0070	0.0130	0.0068	0.0003
20	11203288	10910611	292677	79264	8167	5076	213413	0.0190	0.0071	0.0194	0.0067	0.0005
21	11203288	10865380	337908	80763	9986	4910	257145	0.0230	0.0072	0.0234	0.0068	0.0004
22	11203288	10908611	294677	80788	9526	4616	213889	0.0191	0.0072	0.0195	0.0068	0.0004
23	11203288	10912277	291011	79897	9381	4765	211114	0.0188	0.0071	0.0193	0.0067	0.0004
24	11203288	10886908	316380	83981	11918	7153	232399	0.0207	0.0075	0.0213	0.0070	0.0006
25	11203288	10773111	430177	92966	19690	12537	337211	0.0301	0.0083	0.0310	0.0074	0.0011
26	11203288	10705171	498117	97298	25220	12683	400819	0.0358	0.0087	0.0369	0.0076	0.0011
27	11203288	10750453	452835	94179	24312	11629	358656	0.0320	0.0084	0.0331	0.0073	0.0010
28	11203288	10749770	453518	93846	25351	13722	359672	0.0321	0.0084	0.0332	0.0072	0.0012
29	11203288	10667814	535474	97743	32946	19224	437731	0.0391	0.0087	0.0405	0.0073	0.0017
30	11203288	10530984	672304	129698	82220	62996	542606	0.0484	0.0116	0.0521	0.0079	0.0056
31	11203288	9600769	1602519	152070	123523	60527	1450449	0.1295	0.0136	0.1350	0.0081	0.0054
32	11203288	10465037	738251	126537	92384	31857	611714	0.0546	0.0113	0.0587	0.0072	0.0028
33	11203288	10417851	785437	133140	87556	55699	652297	0.0582	0.0119	0.0621	0.0080	0.0050
34	11203288	10256810	946478	78710	55699	0	867768	0.0775	0.0070	0.0799	0.0045	0.0000
