Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1395289	1377031	18258	6176	800	800	12082	0.0087	0.0044	0.0089	0.0041	0.0006
1	1395289	1370256	25033	11821	1152	352	13212	0.0095	0.0085	0.0099	0.0081	0.0003
2	1395289	1374695	20594	11119	606	254	9475	0.0068	0.0080	0.0070	0.0078	0.0002
3	1395289	1372607	22682	10903	564	310	11779	0.0084	0.0078	0.0086	0.0076	0.0002
4	1395289	1372423	22866	10782	564	254	12084	0.0087	0.0077	0.0089	0.0075	0.0002
5	1395289	1372669	22620	10707	605	351	11913	0.0085	0.0077	0.0088	0.0075	0.0003
6	1395289	1370302	24987	10537	547	196	14450	0.0104	0.0076	0.0106	0.0074	0.0001
7	1395289	1376584	18705	10223	379	183	8482	0.0061	0.0073	0.0062	0.0072	0.0001
8	1395289	1373275	22014	10300	412	229	11714	0.0084	0.0074	0.0085	0.0072	0.0002
9	1395289	1373825	21464	10466	428	199	10998	0.0079	0.0075	0.0080	0.0073	0.0001
10	1395289	1370602	24687	10392	471	272	14295	0.0102	0.0074	0.0104	0.0073	0.0002
11	1395289	1369435	25854	9940	515	243	15914	0.0114	0.0071	0.0116	0.0069	0.0002
12	1395289	1374041	21248	9485	428	185	11763	0.0084	0.0068	0.0086	0.0066	0.0001
13	1395289	1372636	22653	9569	429	244	13084	0.0094	0.0069	0.0095	0.0067	0.0002
14	1395289	1372572	22717	9766	487	243	12951	0.0093	0.0070	0.0095	0.0068	0.0002
15	1395289	1366230	29059	9988	647	404	19071	0.0137	0.0072	0.0139	0.0069	0.0003
16	1395289	1362796	32493	10028	697	293	22465	0.0161	0.0072	0.0164	0.0069	0.0002
17	1395289	1370144	25145	9854	591	298	15291	0.0110	0.0071	0.0112	0.0069	0.0002
18	1395289	1366126	29163	9822	636	338	19341	0.0139	0.0070	0.0141	0.0068	0.0002
19	1395289	1366699	28590	9958	750	412	18632	0.0134	0.0071	0.0136	0.0069	0.0003
20	1395289	1357959	37330	10149	1113	701	27181	0.0195	0.0073	0.0199	0.0069	0.0005
21	1395289	1352946	42343	10290	1346	645	32053	0.0230	0.0074	0.0235	0.0069	0.0005
22	1395289	1356784	38505	10208	1268	623	28297	0.0203	0.0073	0.0207	0.0069	0.0004
23	1395289	1357924	37365	9990	1235	612	27375	0.0196	0.0072	0.0201	0.0067	0.0004
24	1395289	1355052	40237	10483	1571	959	29754	0.0213	0.0075	0.0219	0.0070	0.0007
25	1395289	1340442	54847	11739	2502	1543	43108	0.0309	0.0084	0.0318	0.0075	0.0011
26	1395289	1333621	61668	12218	3211	1668	49450	0.0354	0.0088	0.0366	0.0076	0.0012
27	1395289	1335666	59623	11878	3239	1571	47745	0.0342	0.0085	0.0354	0.0074	0.0011
28	1395289	1336631	58658	11983	3403	1832	46675	0.0335	0.0086	0.0347	0.0074	0.0013
29	1395289	1327036	68253	12565	4297	2465	55688	0.0399	0.0090	0.0415	0.0075	0.0018
30	1395289	1309248	86041	16540	10486	8021	69501	0.0498	0.0119	0.0536	0.0081	0.0057
31	1395289	1192501	202788	19341	16146	8125	183447	0.1315	0.0139	0.1373	0.0081	0.0058
32	1395289	1297832	97457	16398	12387	4262	81059	0.0581	0.0118	0.0625	0.0073	0.0031
33	1395289	1294098	101191	16937	11284	7022	84254	0.0604	0.0121	0.0644	0.0081	0.0050
34	1395289	1275781	119508	9783	7022	0	109725	0.0786	0.0070	0.0812	0.0045	0.0000
