Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	385611	381386	4225	887	231	231	3338	0.0087	0.0023	0.0090	0.0020	0.0006
1	385611	380246	5365	1743	321	90	3622	0.0094	0.0045	0.0098	0.0041	0.0002
2	385611	381464	4147	1647	161	71	2500	0.0065	0.0043	0.0067	0.0041	0.0002
3	385611	380976	4635	1553	162	91	3082	0.0080	0.0040	0.0082	0.0038	0.0002
4	385611	380762	4849	1534	161	70	3315	0.0086	0.0040	0.0088	0.0038	0.0002
5	385611	380888	4723	1559	142	72	3164	0.0082	0.0040	0.0084	0.0039	0.0002
6	385611	380122	5489	1478	126	54	4011	0.0104	0.0038	0.0106	0.0037	0.0001
7	385611	381870	3741	1385	93	39	2356	0.0061	0.0036	0.0062	0.0035	0.0001
8	385611	381074	4537	1382	89	50	3155	0.0082	0.0036	0.0083	0.0035	0.0001
9	385611	381316	4295	1423	89	39	2872	0.0074	0.0037	0.0076	0.0036	0.0001
10	385611	380016	5595	1475	123	84	4120	0.0107	0.0038	0.0108	0.0037	0.0002
11	385611	379755	5856	1376	132	48	4480	0.0116	0.0036	0.0118	0.0034	0.0001
12	385611	381136	4475	1292	97	49	3183	0.0083	0.0034	0.0084	0.0032	0.0001
13	385611	380596	5015	1360	108	59	3655	0.0095	0.0035	0.0096	0.0034	0.0002
14	385611	380559	5052	1404	133	74	3648	0.0095	0.0036	0.0096	0.0035	0.0002
15	385611	378859	6752	1414	166	92	5338	0.0138	0.0037	0.0141	0.0035	0.0002
16	385611	378003	7608	1446	156	64	6162	0.0160	0.0037	0.0162	0.0035	0.0002
17	385611	380035	5576	1445	132	68	4131	0.0107	0.0037	0.0109	0.0036	0.0002
18	385611	378593	7018	1436	157	89	5582	0.0145	0.0037	0.0147	0.0035	0.0002
19	385611	378966	6645	1444	200	111	5201	0.0135	0.0037	0.0137	0.0035	0.0003
20	385611	376303	9308	1490	296	185	7818	0.0203	0.0039	0.0207	0.0035	0.0005
21	385611	375109	10502	1570	364	179	8932	0.0232	0.0041	0.0236	0.0036	0.0005
22	385611	376209	9402	1604	358	179	7798	0.0202	0.0042	0.0207	0.0037	0.0005
23	385611	376157	9454	1565	369	190	7889	0.0205	0.0041	0.0209	0.0036	0.0005
24	385611	375693	9918	1595	451	261	8323	0.0216	0.0041	0.0222	0.0036	0.0007
25	385611	371487	14124	1934	709	448	12190	0.0316	0.0050	0.0325	0.0041	0.0012
26	385611	369521	16090	2130	895	447	13960	0.0362	0.0055	0.0374	0.0044	0.0012
27	385611	370201	15410	2030	924	477	13380	0.0347	0.0053	0.0359	0.0041	0.0012
28	385611	370358	15253	2092	992	515	13161	0.0341	0.0054	0.0354	0.0041	0.0013
29	385611	367908	17703	2230	1163	648	15473	0.0401	0.0058	0.0416	0.0043	0.0017
30	385611	362764	22847	3360	2881	2233	19487	0.0505	0.0087	0.0543	0.0050	0.0058
31	385611	329683	55928	4357	4544	2311	51571	0.1337	0.0113	0.1396	0.0054	0.0060
32	385611	359309	26302	3469	3557	1246	22833	0.0592	0.0090	0.0638	0.0044	0.0032
33	385611	358363	27248	3491	3212	1966	23757	0.0616	0.0091	0.0658	0.0049	0.0051
34	385611	353833	31778	2158	1966	0	29620	0.0768	0.0056	0.0794	0.0030	0.0000
