Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1977407	1950585	26822	9082	1073	1073	17740	0.0090	0.0046	0.0092	0.0043	0.0005
1	1977407	1940775	36632	17707	1558	485	18925	0.0096	0.0090	0.0100	0.0086	0.0002
2	1977407	1947575	29832	16898	825	340	12934	0.0065	0.0085	0.0067	0.0083	0.0002
3	1977407	1944393	33014	16489	837	497	16525	0.0084	0.0083	0.0086	0.0081	0.0003
4	1977407	1944036	33371	16468	887	390	16903	0.0085	0.0083	0.0088	0.0081	0.0002
5	1977407	1944379	33028	16442	879	489	16586	0.0084	0.0083	0.0086	0.0081	0.0002
6	1977407	1940614	36793	16191	763	274	20602	0.0104	0.0082	0.0106	0.0080	0.0001
7	1977407	1949650	27757	15819	501	227	11938	0.0060	0.0080	0.0062	0.0079	0.0001
8	1977407	1945458	31949	15924	522	295	16025	0.0081	0.0081	0.0082	0.0079	0.0001
9	1977407	1946443	30964	16143	580	285	14821	0.0075	0.0082	0.0076	0.0080	0.0001
10	1977407	1941439	35968	15937	678	393	20031	0.0101	0.0081	0.0103	0.0079	0.0002
11	1977407	1939739	37668	15389	680	287	22279	0.0113	0.0078	0.0114	0.0076	0.0001
12	1977407	1946453	30954	14916	538	251	16038	0.0081	0.0075	0.0082	0.0074	0.0001
13	1977407	1944057	33350	15046	540	289	18304	0.0093	0.0076	0.0094	0.0075	0.0001
14	1977407	1944676	32731	14865	604	315	17866	0.0090	0.0075	0.0092	0.0074	0.0002
15	1977407	1935886	41521	14968	848	533	26553	0.0134	0.0076	0.0136	0.0074	0.0003
16	1977407	1931082	46325	15446	953	420	30879	0.0156	0.0078	0.0159	0.0076	0.0002
17	1977407	1941742	35665	15094	798	378	20571	0.0104	0.0076	0.0106	0.0074	0.0002
18	1977407	1935804	41603	15070	844	466	26533	0.0134	0.0076	0.0136	0.0074	0.0002
19	1977407	1936410	40997	15443	1044	578	25554	0.0129	0.0078	0.0132	0.0075	0.0003
20	1977407	1924364	53043	15474	1526	948	37569	0.0190	0.0078	0.0194	0.0074	0.0005
21	1977407	1917298	60109	15588	1805	857	44521	0.0225	0.0079	0.0230	0.0074	0.0004
22	1977407	1923049	54358	15657	1679	822	38701	0.0196	0.0079	0.0200	0.0075	0.0004
23	1977407	1923796	53611	15615	1690	868	37996	0.0192	0.0079	0.0196	0.0075	0.0004
24	1977407	1919873	57534	16303	2093	1225	41231	0.0209	0.0082	0.0214	0.0077	0.0006
25	1977407	1899749	77658	17812	3375	2150	59846	0.0303	0.0090	0.0311	0.0082	0.0011
26	1977407	1888987	88420	18567	4461	2311	69853	0.0353	0.0094	0.0365	0.0083	0.0012
27	1977407	1893639	83768	18015	4483	2172	65753	0.0333	0.0091	0.0344	0.0080	0.0011
28	1977407	1895409	81998	17954	4621	2449	64044	0.0324	0.0091	0.0336	0.0079	0.0012
29	1977407	1881429	95978	18777	5900	3451	77201	0.0390	0.0095	0.0405	0.0080	0.0017
30	1977407	1857005	120402	24170	14545	11094	96232	0.0487	0.0122	0.0523	0.0085	0.0056
31	1977407	1691964	285443	28056	22171	11077	257387	0.1302	0.0142	0.1358	0.0086	0.0056
32	1977407	1842135	135272	23841	16978	5901	111431	0.0564	0.0121	0.0606	0.0078	0.0030
33	1977407	1835244	142163	24736	15904	10003	117427	0.0594	0.0125	0.0634	0.0085	0.0051
34	1977407	1809101	168306	14376	10003	0	153930	0.0778	0.0073	0.0804	0.0047	0.0000
