Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1682778	1657855	24923	7951	996	996	16972	0.0101	0.0047	0.0104	0.0044	0.0006
1	1682778	1639958	42820	15082	1637	641	27738	0.0165	0.0090	0.0170	0.0085	0.0004
2	1682778	1657709	25069	13801	1000	359	11268	0.0067	0.0082	0.0070	0.0079	0.0002
3	1682778	1657601	25177	13391	676	317	11786	0.0070	0.0080	0.0072	0.0078	0.0002
4	1682778	1655383	27395	13930	1278	961	13465	0.0080	0.0083	0.0084	0.0079	0.0006
5	1682778	1595183	87595	14363	1893	932	73232	0.0435	0.0085	0.0441	0.0080	0.0006
6	1682778	1653003	29775	13847	1246	314	15928	0.0095	0.0082	0.0098	0.0079	0.0002
7	1682778	1657091	25687	13058	544	230	12629	0.0075	0.0078	0.0077	0.0076	0.0001
8	1682778	1658234	24544	12945	500	270	11599	0.0069	0.0077	0.0070	0.0075	0.0002
9	1682778	1654495	28283	13192	531	261	15091	0.0090	0.0078	0.0091	0.0077	0.0002
10	1682778	1655642	27136	13143	511	250	13993	0.0083	0.0078	0.0085	0.0077	0.0001
11	1682778	1652593	30185	13174	552	302	17011	0.0101	0.0078	0.0103	0.0077	0.0002
12	1682778	1654664	28114	12918	796	494	15196	0.0090	0.0077	0.0093	0.0074	0.0003
13	1682778	1636819	45959	13056	1078	584	32903	0.0196	0.0078	0.0199	0.0074	0.0003
14	1682778	1650936	31842	12932	884	300	18910	0.0112	0.0077	0.0115	0.0074	0.0002
15	1682778	1650867	31911	12983	890	590	18928	0.0112	0.0077	0.0115	0.0075	0.0004
16	1682778	1625891	56887	13917	1208	618	42970	0.0255	0.0083	0.0259	0.0079	0.0004
17	1682778	1648873	33905	13449	980	362	20456	0.0122	0.0080	0.0124	0.0077	0.0002
18	1682778	1648491	34287	12963	852	490	21324	0.0127	0.0077	0.0129	0.0075	0.0003
19	1682778	1642258	40520	13678	1294	804	26842	0.0160	0.0081	0.0163	0.0077	0.0005
20	1682778	1625868	56910	13998	1707	903	42912	0.0255	0.0083	0.0260	0.0078	0.0005
21	1682778	1632466	50312	13868	1754	851	36444	0.0217	0.0082	0.0222	0.0077	0.0005
22	1682778	1634062	48716	13766	1649	798	34950	0.0208	0.0082	0.0213	0.0077	0.0005
23	1682778	1634073	48705	13541	1759	961	35164	0.0209	0.0080	0.0214	0.0075	0.0006
24	1682778	1625828	56950	14802	2667	1706	42148	0.0250	0.0088	0.0258	0.0080	0.0010
25	1682778	1603535	79243	16342	3504	1798	62901	0.0374	0.0097	0.0384	0.0087	0.0011
26	1682778	1614537	68241	16367	3726	1928	51874	0.0308	0.0097	0.0319	0.0086	0.0011
27	1682778	1600600	82178	17277	5079	3151	64901	0.0386	0.0103	0.0401	0.0088	0.0019
28	1682778	1584353	98425	18404	6567	3416	80021	0.0476	0.0109	0.0495	0.0090	0.0020
29	1682778	1591740	91038	19294	8369	4953	71744	0.0426	0.0115	0.0451	0.0090	0.0029
30	1682778	1545742	137036	20272	10126	5173	116764	0.0694	0.0120	0.0724	0.0090	0.0031
31	1682778	1573693	109085	21789	12318	7145	87296	0.0519	0.0129	0.0555	0.0093	0.0042
32	1682778	1495479	187299	16418	10139	2994	170881	0.1015	0.0098	0.1046	0.0067	0.0018
33	1682778	1546596	136182	30159	54343	51349	106023	0.0630	0.0179	0.0792	0.0018	0.0305
34	1682778	442635	1240143	25322	51349	0	1214821	0.7219	0.0150	0.7372	-0.0002	0.0000
