Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1474387	1452896	21491	6861	857	857	14630	0.0099	0.0047	0.0102	0.0044	0.0006
1	1474387	1437261	37126	13001	1426	569	24125	0.0164	0.0088	0.0168	0.0083	0.0004
2	1474387	1452517	21870	12155	892	323	9715	0.0066	0.0082	0.0069	0.0079	0.0002
3	1474387	1452431	21956	11755	634	311	10201	0.0069	0.0080	0.0071	0.0078	0.0002
4	1474387	1450898	23489	11904	1084	773	11585	0.0079	0.0081	0.0082	0.0077	0.0005
5	1474387	1398300	76087	12425	1617	844	63662	0.0432	0.0084	0.0437	0.0079	0.0006
6	1474387	1448640	25747	12093	1120	276	13654	0.0093	0.0082	0.0096	0.0078	0.0002
7	1474387	1452072	22315	11391	511	235	10924	0.0074	0.0077	0.0076	0.0076	0.0002
8	1474387	1452677	21710	11540	488	253	10170	0.0069	0.0078	0.0071	0.0077	0.0002
9	1474387	1449758	24629	11745	481	228	12884	0.0087	0.0080	0.0089	0.0078	0.0002
10	1474387	1450829	23558	11570	470	242	11988	0.0081	0.0078	0.0083	0.0077	0.0002
11	1474387	1448010	26377	11594	508	266	14783	0.0100	0.0079	0.0102	0.0077	0.0002
12	1474387	1449523	24864	11601	674	408	13263	0.0090	0.0079	0.0092	0.0076	0.0003
13	1474387	1433716	40671	11908	894	486	28763	0.0195	0.0081	0.0198	0.0078	0.0003
14	1474387	1446564	27823	11723	755	269	16100	0.0109	0.0080	0.0112	0.0077	0.0002
15	1474387	1446543	27844	11463	796	527	16381	0.0111	0.0078	0.0114	0.0075	0.0004
16	1474387	1425456	48931	12028	1094	567	36903	0.0250	0.0082	0.0254	0.0078	0.0004
17	1474387	1445184	29203	11716	904	337	17487	0.0119	0.0079	0.0122	0.0076	0.0002
18	1474387	1444585	29802	11368	769	432	18434	0.0125	0.0077	0.0128	0.0074	0.0003
19	1474387	1439293	35094	12040	1148	716	23054	0.0156	0.0082	0.0160	0.0078	0.0005
20	1474387	1424676	49711	12327	1560	844	37384	0.0254	0.0084	0.0259	0.0078	0.0006
21	1474387	1430616	43771	12408	1576	732	31363	0.0213	0.0084	0.0218	0.0079	0.0005
22	1474387	1431613	42774	12435	1465	733	30339	0.0206	0.0084	0.0211	0.0079	0.0005
23	1474387	1432263	42124	12072	1559	826	30052	0.0204	0.0082	0.0209	0.0077	0.0006
24	1474387	1425273	49114	12934	2284	1458	36180	0.0245	0.0088	0.0253	0.0080	0.0010
25	1474387	1406080	68307	14189	3005	1547	54118	0.0367	0.0096	0.0377	0.0086	0.0010
26	1474387	1415809	58578	14499	3268	1721	44079	0.0299	0.0098	0.0310	0.0087	0.0012
27	1474387	1402675	71712	15212	4562	2841	56500	0.0383	0.0103	0.0399	0.0088	0.0019
28	1474387	1388533	85854	16154	5891	3050	69700	0.0473	0.0110	0.0493	0.0090	0.0021
29	1474387	1395288	79099	17166	7405	4355	61933	0.0420	0.0116	0.0445	0.0091	0.0030
30	1474387	1354396	119991	17557	8888	4533	102434	0.0695	0.0119	0.0725	0.0089	0.0031
31	1474387	1381653	92734	18484	10573	6040	74250	0.0504	0.0125	0.0539	0.0090	0.0041
32	1474387	1311069	163318	13348	8700	2660	149970	0.1017	0.0091	0.1047	0.0061	0.0018
33	1474387	1354952	119435	25522	47715	45055	93913	0.0637	0.0173	0.0799	0.0011	0.0306
34	1474387	388531	1085856	21994	45055	0	1063862	0.7216	0.0149	0.7368	-0.0004	0.0000
