Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	668644	658948	9696	3345	349	349	6351	0.0095	0.0050	0.0098	0.0047	0.0005
1	668644	651637	17007	6326	621	272	10681	0.0160	0.0095	0.0164	0.0090	0.0004
2	668644	658609	10035	5684	413	141	4351	0.0065	0.0085	0.0068	0.0082	0.0002
3	668644	658623	10021	5394	262	121	4627	0.0069	0.0081	0.0071	0.0079	0.0002
4	668644	658033	10611	5593	479	358	5018	0.0075	0.0084	0.0079	0.0080	0.0005
5	668644	634483	34161	5938	763	405	28223	0.0422	0.0089	0.0428	0.0083	0.0006
6	668644	656802	11842	5773	528	123	6069	0.0091	0.0086	0.0095	0.0082	0.0002
7	668644	658356	10288	5285	220	97	5003	0.0075	0.0079	0.0076	0.0077	0.0001
8	668644	658877	9767	5214	205	108	4553	0.0068	0.0078	0.0070	0.0076	0.0002
9	668644	657541	11103	5362	195	87	5741	0.0086	0.0080	0.0087	0.0079	0.0001
10	668644	657891	10753	5391	193	106	5362	0.0080	0.0081	0.0082	0.0079	0.0002
11	668644	656690	11954	5324	211	105	6630	0.0099	0.0080	0.0101	0.0078	0.0002
12	668644	657254	11390	5374	313	208	6016	0.0090	0.0080	0.0092	0.0078	0.0003
13	668644	650481	18163	5450	434	226	12713	0.0190	0.0082	0.0193	0.0078	0.0003
14	668644	656040	12604	5279	358	132	7325	0.0110	0.0079	0.0112	0.0076	0.0002
15	668644	655960	12684	5285	363	231	7399	0.0111	0.0079	0.0113	0.0076	0.0003
16	668644	646844	21800	5584	489	258	16216	0.0243	0.0084	0.0246	0.0080	0.0004
17	668644	655081	13563	5504	393	135	8059	0.0121	0.0082	0.0123	0.0079	0.0002
18	668644	655080	13564	5262	320	185	8302	0.0124	0.0079	0.0127	0.0076	0.0003
19	668644	652961	15683	5515	537	352	10168	0.0152	0.0082	0.0156	0.0078	0.0005
20	668644	645765	22879	5735	706	354	17144	0.0256	0.0086	0.0262	0.0080	0.0005
21	668644	649215	19429	5767	676	322	13662	0.0204	0.0086	0.0209	0.0081	0.0005
22	668644	648771	19873	5788	681	359	14085	0.0211	0.0087	0.0216	0.0081	0.0005
23	668644	649098	19546	5644	786	427	13902	0.0208	0.0084	0.0214	0.0079	0.0006
24	668644	646696	21948	6013	1088	661	15935	0.0238	0.0090	0.0246	0.0082	0.0010
25	668644	637107	31537	6549	1377	716	24988	0.0374	0.0098	0.0384	0.0088	0.0011
26	668644	642416	26228	6704	1486	770	19524	0.0292	0.0100	0.0303	0.0089	0.0012
27	668644	635184	33460	7335	2043	1273	26125	0.0391	0.0110	0.0406	0.0094	0.0019
28	668644	629061	39583	7626	2659	1386	31957	0.0478	0.0114	0.0498	0.0094	0.0021
29	668644	633644	35000	7818	3348	1962	27182	0.0407	0.0117	0.0432	0.0092	0.0029
30	668644	612778	55866	8162	4087	2125	47704	0.0713	0.0122	0.0744	0.0092	0.0032
31	668644	627181	41463	8513	4834	2709	32950	0.0493	0.0127	0.0529	0.0091	0.0041
32	668644	593453	75191	6113	3959	1250	69078	0.1033	0.0091	0.1063	0.0062	0.0019
33	668644	613838	54806	11731	22002	20752	43075	0.0644	0.0175	0.0809	0.0011	0.0310
34	668644	176324	492320	10100	20752	0	482220	0.7212	0.0151	0.7367	-0.0004	0.0000
