Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	690484	680463	10021	3255	405	405	6766	0.0098	0.0047	0.0101	0.0044	0.0006
1	690484	673113	17371	6120	672	267	11251	0.0163	0.0089	0.0168	0.0084	0.0004
2	690484	680268	10216	5677	443	176	4539	0.0066	0.0082	0.0069	0.0079	0.0003
3	690484	680016	10468	5504	340	164	4964	0.0072	0.0080	0.0074	0.0077	0.0002
4	690484	679629	10855	5560	560	396	5295	0.0077	0.0081	0.0081	0.0076	0.0006
5	690484	655541	34943	5742	791	395	29201	0.0423	0.0083	0.0429	0.0077	0.0006
6	690484	678372	12112	5691	522	127	6421	0.0093	0.0082	0.0097	0.0079	0.0002
7	690484	679908	10576	5387	230	103	5189	0.0075	0.0078	0.0077	0.0076	0.0001
8	690484	680493	9991	5238	206	103	4753	0.0069	0.0076	0.0070	0.0074	0.0001
9	690484	679153	11331	5366	208	105	5965	0.0086	0.0078	0.0088	0.0076	0.0002
10	690484	679497	10987	5426	206	101	5561	0.0081	0.0079	0.0082	0.0077	0.0001
11	690484	678144	12340	5491	234	133	6849	0.0099	0.0080	0.0101	0.0078	0.0002
12	690484	678906	11578	5415	345	212	6163	0.0089	0.0078	0.0092	0.0076	0.0003
13	690484	671869	18615	5423	442	230	13192	0.0191	0.0079	0.0194	0.0075	0.0003
14	690484	677790	12694	5319	359	129	7375	0.0107	0.0077	0.0109	0.0074	0.0002
15	690484	677538	12946	5236	358	229	7710	0.0112	0.0076	0.0114	0.0073	0.0003
16	690484	668364	22120	5491	499	270	16629	0.0241	0.0080	0.0244	0.0076	0.0004
17	690484	676897	13587	5403	414	144	8184	0.0119	0.0078	0.0122	0.0075	0.0002
18	690484	676748	13736	5265	342	198	8471	0.0123	0.0076	0.0125	0.0074	0.0003
19	690484	674374	16110	5463	535	337	10647	0.0154	0.0079	0.0158	0.0075	0.0005
20	690484	667329	23155	5735	686	349	17420	0.0252	0.0083	0.0257	0.0078	0.0005
21	690484	670384	20100	5724	675	326	14376	0.0208	0.0083	0.0213	0.0078	0.0005
22	690484	670620	19864	5688	688	362	14176	0.0205	0.0082	0.0210	0.0077	0.0005
23	690484	670706	19778	5607	809	447	14171	0.0205	0.0081	0.0211	0.0075	0.0006
24	690484	667788	22696	5960	1164	717	16736	0.0242	0.0086	0.0251	0.0078	0.0010
25	690484	658250	32234	6597	1402	685	25637	0.0371	0.0096	0.0381	0.0085	0.0010
26	690484	663304	27180	6780	1478	793	20400	0.0295	0.0098	0.0306	0.0087	0.0011
27	690484	657009	33475	7168	2066	1273	26307	0.0381	0.0104	0.0396	0.0089	0.0018
28	690484	650358	40126	7442	2631	1358	32684	0.0473	0.0108	0.0492	0.0089	0.0020
29	690484	654412	36072	7777	3291	1933	28295	0.0410	0.0113	0.0434	0.0089	0.0028
30	690484	634198	56286	8118	4008	2075	48168	0.0698	0.0118	0.0727	0.0089	0.0030
31	690484	647387	43097	8573	4963	2888	34524	0.0500	0.0124	0.0536	0.0088	0.0042
32	690484	613663	76821	6206	4167	1279	70615	0.1023	0.0090	0.1053	0.0060	0.0019
33	690484	634642	55842	11958	22352	21073	43884	0.0636	0.0173	0.0797	0.0011	0.0305
34	690484	181554	508930	10273	21073	0	498657	0.7222	0.0149	0.7374	-0.0004	0.0000
