Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	414457	409290	5167	1052	233	233	4115	0.0099	0.0025	0.0102	0.0023	0.0006
1	414457	405588	8869	1950	384	151	6919	0.0167	0.0047	0.0172	0.0042	0.0004
2	414457	410059	4398	1703	258	107	2695	0.0065	0.0041	0.0068	0.0038	0.0003
3	414457	409985	4472	1564	189	82	2908	0.0070	0.0038	0.0072	0.0035	0.0002
4	414457	409732	4725	1638	293	211	3087	0.0074	0.0040	0.0078	0.0036	0.0005
5	414457	394469	19988	1784	436	225	18204	0.0439	0.0043	0.0444	0.0038	0.0005
6	414457	408971	5486	1666	291	66	3820	0.0092	0.0040	0.0096	0.0037	0.0002
7	414457	409852	4605	1518	128	62	3087	0.0074	0.0037	0.0076	0.0035	0.0001
8	414457	410101	4356	1537	135	73	2819	0.0068	0.0037	0.0070	0.0035	0.0002
9	414457	409295	5162	1523	122	49	3639	0.0088	0.0037	0.0089	0.0035	0.0001
10	414457	409647	4810	1462	111	62	3348	0.0081	0.0035	0.0082	0.0034	0.0001
11	414457	408793	5664	1499	131	69	4165	0.0100	0.0036	0.0102	0.0035	0.0002
12	414457	409163	5294	1534	225	156	3760	0.0091	0.0037	0.0093	0.0034	0.0004
13	414457	404868	9589	1552	310	154	8037	0.0194	0.0037	0.0198	0.0034	0.0004
14	414457	408311	6146	1599	229	75	4547	0.0110	0.0039	0.0112	0.0036	0.0002
15	414457	408282	6175	1600	221	146	4575	0.0110	0.0039	0.0113	0.0036	0.0004
16	414457	402391	12066	1607	281	135	10459	0.0252	0.0039	0.0256	0.0035	0.0003
17	414457	407961	6496	1542	219	84	4954	0.0120	0.0037	0.0122	0.0035	0.0002
18	414457	407811	6646	1558	207	123	5088	0.0123	0.0038	0.0125	0.0035	0.0003
19	414457	406071	8386	1701	324	201	6685	0.0161	0.0041	0.0165	0.0037	0.0005
20	414457	402035	12422	1746	385	184	10676	0.0258	0.0042	0.0262	0.0037	0.0004
21	414457	403740	10717	1738	376	192	8979	0.0217	0.0042	0.0221	0.0037	0.0005
22	414457	403925	10532	1766	410	218	8766	0.0212	0.0043	0.0216	0.0038	0.0005
23	414457	403867	10590	1825	470	252	8765	0.0211	0.0044	0.0217	0.0038	0.0006
24	414457	402118	12339	2041	666	414	10298	0.0248	0.0049	0.0257	0.0041	0.0010
25	414457	396304	18153	2346	856	442	15807	0.0381	0.0057	0.0392	0.0046	0.0011
26	414457	399291	15166	2462	903	461	12704	0.0307	0.0059	0.0317	0.0049	0.0011
27	414457	395460	18997	2694	1259	798	16303	0.0393	0.0065	0.0409	0.0050	0.0019
28	414457	391351	23106	2922	1640	842	20184	0.0487	0.0071	0.0507	0.0051	0.0020
29	414457	393754	20703	3113	2065	1223	17590	0.0424	0.0075	0.0449	0.0050	0.0030
30	414457	381622	32835	3378	2510	1287	29457	0.0711	0.0082	0.0741	0.0051	0.0031
31	414457	389560	24897	3739	3015	1728	21158	0.0510	0.0090	0.0547	0.0054	0.0042
32	414457	369690	44767	2841	2463	735	41926	0.1012	0.0069	0.1041	0.0039	0.0018
33	414457	381922	32535	7003	13214	12479	25532	0.0616	0.0169	0.0775	0.0010	0.0301
34	414457	109314	305143	6179	12479	0	298964	0.7213	0.0149	0.7364	-0.0001	0.0000
