Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	131148	129113	2035	718	88	88	1317	0.0100	0.0055	0.0104	0.0051	0.0007
1	131148	127473	3675	1469	144	56	2206	0.0168	0.0112	0.0174	0.0107	0.0004
2	131148	128770	2378	1437	88	32	941	0.0072	0.0110	0.0075	0.0106	0.0002
3	131148	128761	2387	1346	60	28	1041	0.0079	0.0103	0.0082	0.0100	0.0002
4	131148	128641	2507	1379	110	82	1128	0.0086	0.0105	0.0090	0.0101	0.0006
5	131148	124177	6971	1399	166	84	5572	0.0425	0.0107	0.0431	0.0100	0.0006
6	131148	128449	2699	1347	113	29	1352	0.0103	0.0103	0.0107	0.0098	0.0002
7	131148	128817	2331	1240	53	24	1091	0.0083	0.0095	0.0085	0.0093	0.0002
8	131148	128839	2309	1273	48	24	1036	0.0079	0.0097	0.0081	0.0095	0.0002
9	131148	128510	2638	1351	48	24	1287	0.0098	0.0103	0.0100	0.0101	0.0002
10	131148	128681	2467	1322	50	26	1145	0.0087	0.0101	0.0089	0.0099	0.0002
11	131148	128417	2731	1330	43	17	1401	0.0107	0.0101	0.0108	0.0100	0.0001
12	131148	128621	2527	1301	67	50	1226	0.0093	0.0099	0.0096	0.0097	0.0004
13	131148	127230	3918	1326	102	52	2592	0.0198	0.0101	0.0202	0.0097	0.0004
14	131148	128345	2803	1333	73	21	1470	0.0112	0.0102	0.0115	0.0099	0.0002
15	131148	128353	2795	1294	65	44	1501	0.0114	0.0099	0.0117	0.0096	0.0003
16	131148	126685	4463	1292	89	45	3171	0.0242	0.0099	0.0245	0.0095	0.0003
17	131148	128169	2979	1239	84	39	1740	0.0133	0.0094	0.0136	0.0091	0.0003
18	131148	128140	3008	1288	77	38	1720	0.0131	0.0098	0.0134	0.0095	0.0003
19	131148	127674	3474	1438	105	67	2036	0.0155	0.0110	0.0159	0.0106	0.0005
20	131148	126296	4852	1431	150	83	3421	0.0261	0.0109	0.0267	0.0103	0.0006
21	131148	127016	4132	1419	147	64	2713	0.0207	0.0108	0.0212	0.0103	0.0005
22	131148	126878	4270	1384	124	60	2886	0.0220	0.0106	0.0225	0.0101	0.0005
23	131148	127002	4146	1297	144	84	2849	0.0217	0.0099	0.0223	0.0093	0.0006
24	131148	126567	4581	1374	213	129	3207	0.0245	0.0105	0.0253	0.0097	0.0010
25	131148	124293	6855	1623	290	161	5232	0.0399	0.0124	0.0410	0.0113	0.0012
26	131148	125419	5729	1767	332	171	3962	0.0302	0.0135	0.0315	0.0122	0.0013
27	131148	123845	7303	1857	439	268	5446	0.0415	0.0142	0.0432	0.0125	0.0020
28	131148	122631	8517	1840	578	310	6677	0.0509	0.0140	0.0531	0.0118	0.0024
29	131148	123657	7491	1789	769	459	5702	0.0435	0.0136	0.0464	0.0107	0.0035
30	131148	119244	11904	1914	861	402	9990	0.0762	0.0146	0.0795	0.0113	0.0031
31	131148	122353	8795	2037	952	550	6758	0.0515	0.0155	0.0552	0.0119	0.0042
32	131148	115305	15843	1509	818	268	14334	0.1093	0.0115	0.1124	0.0084	0.0020
33	131148	119253	11895	2562	4570	4302	9333	0.0712	0.0195	0.0886	0.0021	0.0328
34	131148	35112	96036	2107	4302	0	93929	0.7162	0.0161	0.7326	-0.0003	0.0000
