Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1708839	1684167	24672	6960	1001	1001	17712	0.0104	0.0041	0.0107	0.0038	0.0006
1	1708839	1666316	42523	13428	1665	664	29095	0.0170	0.0079	0.0175	0.0074	0.0004
2	1708839	1684792	24047	12519	1056	392	11528	0.0067	0.0073	0.0071	0.0070	0.0002
3	1708839	1684849	23990	11791	767	375	12199	0.0071	0.0069	0.0074	0.0067	0.0002
4	1708839	1682742	26097	12085	1354	979	14012	0.0082	0.0071	0.0086	0.0067	0.0006
5	1708839	1620147	88692	12623	1903	924	76069	0.0445	0.0074	0.0451	0.0068	0.0005
6	1708839	1680443	28396	12119	1224	300	16277	0.0095	0.0071	0.0099	0.0067	0.0002
7	1708839	1684474	24365	11398	540	240	12967	0.0076	0.0067	0.0077	0.0065	0.0001
8	1708839	1685621	23218	11402	528	288	11816	0.0069	0.0067	0.0071	0.0065	0.0002
9	1708839	1681588	27251	11741	550	262	15510	0.0091	0.0069	0.0092	0.0067	0.0002
10	1708839	1682687	26152	11687	505	243	14465	0.0085	0.0068	0.0086	0.0067	0.0001
11	1708839	1679230	29609	11651	512	269	17958	0.0105	0.0068	0.0107	0.0067	0.0002
12	1708839	1681492	27347	11671	774	505	15676	0.0092	0.0068	0.0094	0.0066	0.0003
13	1708839	1663024	45815	11796	1113	608	34019	0.0199	0.0069	0.0202	0.0066	0.0004
14	1708839	1677370	31469	11674	943	335	19795	0.0116	0.0068	0.0119	0.0066	0.0002
15	1708839	1677546	31293	11821	938	603	19472	0.0114	0.0069	0.0117	0.0066	0.0004
16	1708839	1651011	57828	12438	1289	686	45390	0.0266	0.0073	0.0269	0.0069	0.0004
17	1708839	1675927	32912	12052	1064	378	20860	0.0122	0.0071	0.0125	0.0067	0.0002
18	1708839	1675775	33064	11656	886	508	21408	0.0125	0.0068	0.0128	0.0066	0.0003
19	1708839	1667832	41007	12459	1340	832	28548	0.0167	0.0073	0.0171	0.0069	0.0005
20	1708839	1651382	57457	12905	1845	1013	44552	0.0261	0.0076	0.0266	0.0070	0.0006
21	1708839	1656958	51881	12816	1850	837	39065	0.0229	0.0075	0.0234	0.0070	0.0005
22	1708839	1659703	49136	12806	1638	801	36330	0.0213	0.0075	0.0217	0.0070	0.0005
23	1708839	1660568	48271	12608	1864	1063	35663	0.0209	0.0074	0.0214	0.0068	0.0006
24	1708839	1651061	57778	13608	2816	1753	44170	0.0258	0.0080	0.0267	0.0071	0.0010
25	1708839	1629740	79099	14966	3641	1888	64133	0.0375	0.0088	0.0386	0.0077	0.0011
26	1708839	1638898	69941	15244	3951	2063	54697	0.0320	0.0089	0.0332	0.0078	0.0012
27	1708839	1626669	82170	16300	5267	3204	65870	0.0385	0.0095	0.0401	0.0080	0.0019
28	1708839	1609153	99686	17195	6821	3617	82491	0.0483	0.0101	0.0503	0.0081	0.0021
29	1708839	1615715	93124	18253	8691	5074	74871	0.0438	0.0107	0.0464	0.0081	0.0030
30	1708839	1569439	139400	19279	10486	5412	120121	0.0703	0.0113	0.0734	0.0082	0.0032
31	1708839	1596374	112465	20501	12926	7514	91964	0.0538	0.0120	0.0576	0.0082	0.0044
32	1708839	1520405	188434	15031	10640	3126	173403	0.1015	0.0088	0.1046	0.0057	0.0018
33	1708839	1569583	139256	30169	55944	52818	109087	0.0638	0.0177	0.0802	0.0013	0.0309
34	1708839	448433	1260406	26094	52818	0	1234312	0.7223	0.0153	0.7378	-0.0002	0.0000
