Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	541350	533684	7666	2647	272	272	5019	0.0093	0.0049	0.0095	0.0046	0.0005
1	541350	527666	13684	4910	474	202	8774	0.0162	0.0091	0.0166	0.0086	0.0004
2	541350	533409	7941	4467	330	128	3474	0.0064	0.0083	0.0067	0.0079	0.0002
3	541350	533385	7965	4330	239	111	3635	0.0067	0.0080	0.0069	0.0078	0.0002
4	541350	533037	8313	4341	383	272	3972	0.0073	0.0080	0.0077	0.0077	0.0005
5	541350	514147	27203	4443	578	306	22760	0.0420	0.0082	0.0426	0.0077	0.0006
6	541350	532132	9218	4340	394	88	4878	0.0090	0.0080	0.0094	0.0077	0.0002
7	541350	533126	8224	4138	157	69	4086	0.0075	0.0076	0.0077	0.0075	0.0001
8	541350	533420	7930	4151	156	87	3779	0.0070	0.0077	0.0071	0.0075	0.0002
9	541350	532305	9045	4309	164	77	4736	0.0087	0.0080	0.0089	0.0078	0.0001
10	541350	532602	8748	4348	160	83	4400	0.0081	0.0080	0.0083	0.0079	0.0002
11	541350	531835	9515	4240	191	108	5275	0.0097	0.0078	0.0099	0.0077	0.0002
12	541350	532383	8967	4101	272	164	4866	0.0090	0.0076	0.0092	0.0073	0.0003
13	541350	526698	14652	4153	358	194	10499	0.0194	0.0077	0.0197	0.0073	0.0004
14	541350	531391	9959	4171	317	123	5788	0.0107	0.0077	0.0110	0.0074	0.0002
15	541350	531123	10227	4179	322	199	6048	0.0112	0.0077	0.0115	0.0074	0.0004
16	541350	523729	17621	4343	415	216	13278	0.0245	0.0080	0.0249	0.0076	0.0004
17	541350	530518	10832	4206	352	136	6626	0.0122	0.0078	0.0126	0.0074	0.0003
18	541350	530508	10842	4101	292	156	6741	0.0125	0.0076	0.0127	0.0073	0.0003
19	541350	528590	12760	4380	406	250	8380	0.0155	0.0081	0.0159	0.0077	0.0005
20	541350	522775	18575	4476	561	311	14099	0.0260	0.0083	0.0266	0.0078	0.0006
21	541350	525793	15557	4479	571	260	11078	0.0205	0.0083	0.0210	0.0077	0.0005
22	541350	525255	16095	4556	550	290	11539	0.0213	0.0084	0.0218	0.0079	0.0005
23	541350	525555	15795	4447	583	293	11348	0.0210	0.0082	0.0215	0.0077	0.0005
24	541350	523550	17800	4712	850	557	13088	0.0242	0.0087	0.0250	0.0079	0.0010
25	541350	515538	25812	5135	1099	542	20677	0.0382	0.0095	0.0392	0.0085	0.0010
26	541350	520163	21187	5261	1223	681	15926	0.0294	0.0097	0.0305	0.0086	0.0013
27	541350	513685	27665	5697	1835	1154	21968	0.0406	0.0105	0.0423	0.0088	0.0021
28	541350	508845	32505	5922	2220	1066	26583	0.0491	0.0109	0.0512	0.0089	0.0020
29	541350	512639	28711	6190	2754	1688	22521	0.0416	0.0114	0.0441	0.0089	0.0031
30	541350	494820	46530	6505	3427	1739	40025	0.0739	0.0120	0.0771	0.0089	0.0032
31	541350	507455	33895	6922	4030	2291	26973	0.0498	0.0128	0.0535	0.0091	0.0042
32	541350	478177	63173	5130	3392	1101	58043	0.1072	0.0095	0.1104	0.0063	0.0020
33	541350	495846	45504	9754	18198	17097	35750	0.0660	0.0180	0.0828	0.0012	0.0316
34	541350	143557	397793	8340	17097	0	389453	0.7194	0.0154	0.7352	-0.0004	0.0000
