Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1166053	1149224	16829	5339	685	685	11490	0.0099	0.0046	0.0101	0.0043	0.0006
1	1166053	1136952	29101	9923	1167	482	19178	0.0164	0.0085	0.0169	0.0080	0.0004
2	1166053	1149273	16780	9012	751	269	7768	0.0067	0.0077	0.0070	0.0074	0.0002
3	1166053	1149208	16845	8689	525	256	8156	0.0070	0.0075	0.0072	0.0072	0.0002
4	1166053	1148111	17942	8959	914	658	8983	0.0077	0.0077	0.0081	0.0073	0.0006
5	1166053	1106782	59271	9330	1305	647	49941	0.0428	0.0080	0.0434	0.0074	0.0006
6	1166053	1146483	19570	8855	871	224	10715	0.0092	0.0076	0.0096	0.0072	0.0002
7	1166053	1149004	17049	8347	381	157	8702	0.0075	0.0072	0.0076	0.0070	0.0001
8	1166053	1149552	16501	8577	370	213	7924	0.0068	0.0074	0.0070	0.0072	0.0002
9	1166053	1147234	18819	8683	400	187	10136	0.0087	0.0074	0.0089	0.0073	0.0002
10	1166053	1148108	17945	8476	368	181	9469	0.0081	0.0073	0.0083	0.0071	0.0002
11	1166053	1145740	20313	8621	355	174	11692	0.0100	0.0074	0.0102	0.0072	0.0001
12	1166053	1146722	19331	8693	520	346	10638	0.0091	0.0075	0.0093	0.0072	0.0003
13	1166053	1134715	31338	8828	756	410	22510	0.0193	0.0076	0.0196	0.0072	0.0004
14	1166053	1144470	21583	8797	632	222	12786	0.0110	0.0075	0.0112	0.0073	0.0002
15	1166053	1144463	21590	8774	638	416	12816	0.0110	0.0075	0.0113	0.0073	0.0004
16	1166053	1127701	38352	9126	919	503	29226	0.0251	0.0078	0.0255	0.0074	0.0004
17	1166053	1143373	22680	8711	768	265	13969	0.0120	0.0075	0.0123	0.0071	0.0002
18	1166053	1143252	22801	8404	564	299	14397	0.0123	0.0072	0.0126	0.0070	0.0003
19	1166053	1138823	27230	9018	886	587	18212	0.0156	0.0077	0.0160	0.0074	0.0005
20	1166053	1127248	38805	9170	1210	623	29635	0.0254	0.0079	0.0259	0.0073	0.0005
21	1166053	1132169	33884	9113	1177	554	24771	0.0212	0.0078	0.0217	0.0073	0.0005
22	1166053	1132503	33550	9221	1137	583	24329	0.0209	0.0079	0.0214	0.0074	0.0005
23	1166053	1133140	32913	9148	1269	686	23765	0.0204	0.0078	0.0209	0.0073	0.0006
24	1166053	1127746	38307	9914	1874	1188	28393	0.0243	0.0085	0.0252	0.0077	0.0010
25	1166053	1112135	53918	10555	2434	1246	43363	0.0372	0.0091	0.0382	0.0080	0.0011
26	1166053	1120454	45599	10542	2564	1318	35057	0.0301	0.0090	0.0312	0.0079	0.0011
27	1166053	1109755	56298	11486	3557	2239	44812	0.0384	0.0099	0.0400	0.0083	0.0019
28	1166053	1098476	67577	12184	4639	2400	55393	0.0475	0.0104	0.0495	0.0085	0.0021
29	1166053	1104962	61091	12752	5775	3375	48339	0.0415	0.0109	0.0439	0.0085	0.0029
30	1166053	1070628	95425	13472	6859	3484	81953	0.0703	0.0116	0.0732	0.0086	0.0030
31	1166053	1092879	73174	14275	8392	4908	58899	0.0505	0.0122	0.0541	0.0086	0.0042
32	1166053	1035962	130091	10285	7060	2152	119806	0.1027	0.0088	0.1058	0.0058	0.0018
33	1166053	1072213	93840	20339	37434	35282	73501	0.0630	0.0174	0.0791	0.0014	0.0303
34	1166053	306849	859204	17566	35282	0	841638	0.7218	0.0151	0.7369	-0.0001	0.0000
