Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	286630	274007	12623	1299	690	690	11324	0.0395	0.0045	0.0407	0.0033	0.0024
1	286630	273047	13583	2498	961	271	11085	0.0387	0.0087	0.0403	0.0070	0.0009
2	286630	278823	7807	2296	508	237	5511	0.0192	0.0080	0.0201	0.0071	0.0008
3	286630	277013	9617	2436	642	405	7181	0.0251	0.0085	0.0262	0.0074	0.0014
4	286630	274586	12044	2348	542	137	9696	0.0338	0.0082	0.0348	0.0072	0.0005
5	286630	282066	4564	1967	216	79	2597	0.0091	0.0069	0.0094	0.0065	0.0003
6	286630	281087	5543	1907	119	40	3636	0.0127	0.0067	0.0129	0.0064	0.0001
7	286630	282715	3915	1840	72	32	2075	0.0072	0.0064	0.0074	0.0063	0.0001
8	286630	282245	4385	1859	94	62	2526	0.0088	0.0065	0.0090	0.0063	0.0002
9	286630	280563	6067	1961	139	77	4106	0.0143	0.0068	0.0146	0.0066	0.0003
10	286630	280597	6033	1928	156	79	4105	0.0143	0.0067	0.0146	0.0065	0.0003
11	286630	281678	4952	1863	134	55	3089	0.0108	0.0065	0.0110	0.0063	0.0002
12	286630	282033	4597	1891	98	43	2706	0.0094	0.0066	0.0096	0.0064	0.0002
13	286630	281874	4756	1868	82	39	2888	0.0101	0.0065	0.0102	0.0064	0.0001
14	286630	282015	4615	1743	95	56	2872	0.0100	0.0061	0.0102	0.0059	0.0002
15	286630	280226	6404	1828	172	116	4576	0.0160	0.0064	0.0163	0.0061	0.0004
16	286630	279567	7063	1932	209	93	5131	0.0179	0.0067	0.0183	0.0064	0.0003
17	286630	281089	5541	1748	149	56	3793	0.0132	0.0061	0.0135	0.0058	0.0002
18	286630	281032	5598	1746	132	76	3852	0.0134	0.0061	0.0137	0.0059	0.0003
19	286630	280699	5931	1869	181	105	4062	0.0142	0.0065	0.0145	0.0062	0.0004
20	286630	277855	8775	1940	303	198	6835	0.0238	0.0068	0.0244	0.0062	0.0007
21	286630	277852	8778	1993	334	136	6785	0.0237	0.0070	0.0243	0.0064	0.0005
22	286630	278455	8175	1961	260	124	6214	0.0217	0.0068	0.0221	0.0064	0.0004
23	286630	278193	8437	1884	270	146	6553	0.0229	0.0066	0.0233	0.0061	0.0005
24	286630	278461	8169	1969	381	235	6200	0.0216	0.0069	0.0223	0.0062	0.0008
25	286630	274219	12411	2250	577	342	10161	0.0354	0.0078	0.0365	0.0068	0.0012
26	286630	273918	12712	2370	706	364	10342	0.0361	0.0083	0.0373	0.0070	0.0013
27	286630	272687	13943	2456	764	400	11487	0.0401	0.0086	0.0414	0.0072	0.0014
28	286630	273391	13239	2374	781	381	10865	0.0379	0.0083	0.0393	0.0069	0.0013
29	286630	273219	13411	2442	959	578	10969	0.0383	0.0085	0.0399	0.0068	0.0020
30	286630	267322	19308	2952	1516	938	16356	0.0571	0.0103	0.0597	0.0077	0.0033
31	286630	266135	20495	3331	2020	1082	17164	0.0599	0.0116	0.0634	0.0081	0.0038
32	286630	261229	25401	3538	2581	1499	21863	0.0763	0.0123	0.0808	0.0078	0.0052
33	286630	261352	25278	3938	3153	1654	21340	0.0745	0.0137	0.0799	0.0082	0.0058
34	286630	263049	23581	2119	1654	0	21462	0.0749	0.0074	0.0778	0.0045	0.0000
