Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	3013039	2862561	150478	15893	8205	8205	134585	0.0447	0.0053	0.0460	0.0039	0.0027
1	3013039	2865283	147756	29665	10940	2735	118091	0.0392	0.0098	0.0410	0.0080	0.0009
2	3013039	2928993	84046	27378	5093	2358	56668	0.0188	0.0091	0.0197	0.0082	0.0008
3	3013039	2910660	102379	28888	6726	4368	73491	0.0244	0.0096	0.0255	0.0085	0.0014
4	3013039	2880135	132904	27776	5570	1202	105128	0.0349	0.0092	0.0358	0.0083	0.0004
5	3013039	2962104	50935	24546	1918	716	26389	0.0088	0.0081	0.0091	0.0078	0.0002
6	3013039	2952752	60287	23952	1215	499	36335	0.0121	0.0079	0.0123	0.0077	0.0002
7	3013039	2970281	42758	23677	802	303	19081	0.0063	0.0079	0.0065	0.0077	0.0001
8	3013039	2966581	46458	23353	909	606	23105	0.0077	0.0078	0.0078	0.0076	0.0002
9	3013039	2947037	66002	23625	1461	855	42377	0.0141	0.0078	0.0143	0.0076	0.0003
10	3013039	2949303	63736	23771	1539	684	39965	0.0133	0.0079	0.0135	0.0076	0.0002
11	3013039	2960658	52381	22699	1088	404	29682	0.0099	0.0075	0.0100	0.0074	0.0001
12	3013039	2966358	46681	22009	813	409	24672	0.0082	0.0073	0.0083	0.0072	0.0001
13	3013039	2964540	48499	22222	797	388	26277	0.0087	0.0074	0.0089	0.0072	0.0001
14	3013039	2962570	50469	22141	951	563	28328	0.0094	0.0073	0.0096	0.0072	0.0002
15	3013039	2944499	68540	22543	1491	928	45997	0.0153	0.0075	0.0155	0.0072	0.0003
16	3013039	2939152	73887	22918	1631	703	50969	0.0169	0.0076	0.0172	0.0073	0.0002
17	3013039	2957052	55987	22087	1289	586	33900	0.0113	0.0073	0.0115	0.0071	0.0002
18	3013039	2954347	58692	22126	1215	629	36566	0.0121	0.0073	0.0123	0.0071	0.0002
19	3013039	2950594	62445	22966	1634	1005	39479	0.0131	0.0076	0.0134	0.0074	0.0003
20	3013039	2921852	91187	23392	2615	1610	67795	0.0225	0.0078	0.0229	0.0073	0.0005
21	3013039	2920572	92467	23687	2911	1301	68780	0.0228	0.0079	0.0233	0.0074	0.0004
22	3013039	2932891	80148	23447	2584	1283	56701	0.0188	0.0078	0.0192	0.0074	0.0004
23	3013039	2927324	85715	22969	2541	1258	62746	0.0208	0.0076	0.0212	0.0072	0.0004
24	3013039	2928778	84261	24181	3228	1970	60080	0.0199	0.0080	0.0205	0.0075	0.0007
25	3013039	2885526	127513	27113	5619	3649	100400	0.0333	0.0090	0.0343	0.0081	0.0012
26	3013039	2879567	133472	28117	7199	3550	105355	0.0350	0.0093	0.0362	0.0081	0.0012
27	3013039	2876793	136246	27249	7194	3644	108997	0.0362	0.0090	0.0374	0.0078	0.0012
28	3013039	2882624	130415	27153	7150	3506	103262	0.0343	0.0090	0.0355	0.0078	0.0012
29	3013039	2875026	138013	29020	9158	5652	108993	0.0362	0.0096	0.0377	0.0081	0.0019
30	3013039	2815949	197090	33748	15345	9693	163342	0.0542	0.0112	0.0568	0.0087	0.0032
31	3013039	2795939	217100	36511	20436	10743	180589	0.0599	0.0121	0.0633	0.0087	0.0036
32	3013039	2769102	243937	37634	23822	13079	206303	0.0685	0.0125	0.0724	0.0085	0.0043
33	3013039	2765049	247990	41465	28631	15552	206525	0.0685	0.0138	0.0733	0.0090	0.0052
34	3013039	2776380	236659	21943	15552	0	214716	0.0713	0.0073	0.0738	0.0047	0.0000
