Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1119489	1068100	51389	5311	2825	2825	46078	0.0412	0.0047	0.0424	0.0035	0.0025
1	1119489	1066081	53408	10047	3827	1002	43361	0.0387	0.0090	0.0404	0.0073	0.0009
2	1119489	1089103	30386	9207	1903	901	21179	0.0189	0.0082	0.0198	0.0074	0.0008
3	1119489	1082471	37018	9643	2604	1703	27375	0.0245	0.0086	0.0256	0.0075	0.0015
4	1119489	1071955	47534	9267	2143	440	38267	0.0342	0.0083	0.0351	0.0073	0.0004
5	1119489	1101748	17741	8106	726	286	9635	0.0086	0.0072	0.0089	0.0069	0.0003
6	1119489	1098090	21399	7940	483	197	13459	0.0120	0.0071	0.0122	0.0069	0.0002
7	1119489	1104027	15462	7829	338	141	7633	0.0068	0.0070	0.0070	0.0068	0.0001
8	1119489	1102605	16884	7859	369	228	9025	0.0081	0.0070	0.0082	0.0069	0.0002
9	1119489	1095646	23843	8048	532	304	15795	0.0141	0.0072	0.0143	0.0070	0.0003
10	1119489	1096363	23126	7966	574	270	15160	0.0135	0.0071	0.0138	0.0069	0.0002
11	1119489	1100404	19085	7456	453	183	11629	0.0104	0.0067	0.0106	0.0065	0.0002
12	1119489	1102587	16902	7299	359	176	9603	0.0086	0.0065	0.0087	0.0064	0.0002
13	1119489	1101673	17816	7436	331	155	10380	0.0093	0.0066	0.0094	0.0065	0.0001
14	1119489	1101312	18177	7248	388	233	10929	0.0098	0.0065	0.0099	0.0063	0.0002
15	1119489	1094497	24992	7425	608	375	17567	0.0157	0.0066	0.0160	0.0064	0.0003
16	1119489	1092444	27045	7714	676	301	19331	0.0173	0.0069	0.0176	0.0066	0.0003
17	1119489	1098894	20595	7400	535	234	13195	0.0118	0.0066	0.0120	0.0064	0.0002
18	1119489	1098158	21331	7181	486	252	14150	0.0126	0.0064	0.0129	0.0062	0.0002
19	1119489	1096860	22629	7372	663	411	15257	0.0136	0.0066	0.0139	0.0063	0.0004
20	1119489	1085681	33808	7813	968	557	25995	0.0232	0.0070	0.0237	0.0065	0.0005
21	1119489	1086043	33446	7914	1049	492	25532	0.0228	0.0071	0.0233	0.0066	0.0004
22	1119489	1089357	30132	7879	1032	540	22253	0.0199	0.0070	0.0203	0.0066	0.0005
23	1119489	1087161	32328	7974	1069	529	24354	0.0218	0.0071	0.0222	0.0066	0.0005
24	1119489	1088279	31210	8213	1332	803	22997	0.0205	0.0073	0.0211	0.0067	0.0007
25	1119489	1072256	47233	9082	2155	1352	38151	0.0341	0.0081	0.0350	0.0072	0.0012
26	1119489	1070353	49136	9658	2719	1367	39478	0.0353	0.0086	0.0365	0.0074	0.0012
27	1119489	1067478	52011	9476	2833	1466	42535	0.0380	0.0085	0.0393	0.0072	0.0013
28	1119489	1070605	48884	9255	2822	1356	39629	0.0354	0.0083	0.0367	0.0070	0.0012
29	1119489	1068243	51246	9923	3476	2120	41323	0.0369	0.0089	0.0385	0.0073	0.0019
30	1119489	1045661	73828	11785	5725	3605	62043	0.0554	0.0105	0.0580	0.0080	0.0032
31	1119489	1039454	80035	12948	7849	4244	67087	0.0599	0.0116	0.0634	0.0081	0.0038
32	1119489	1025644	93845	13518	9438	5194	80327	0.0718	0.0121	0.0760	0.0079	0.0046
33	1119489	1025354	94135	14892	11189	5995	79243	0.0708	0.0133	0.0758	0.0083	0.0054
34	1119489	1030907	88582	7858	5995	0	80724	0.0721	0.0070	0.0748	0.0043	0.0000
