Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	2794173	2653438	140735	15756	7741	7741	124979	0.0447	0.0056	0.0461	0.0043	0.0028
1	2794173	2655501	138672	29561	10324	2583	109111	0.0390	0.0106	0.0409	0.0087	0.0009
2	2794173	2713339	80834	27644	4901	2318	53190	0.0190	0.0099	0.0199	0.0090	0.0008
3	2794173	2696230	97943	29308	6521	4203	68635	0.0246	0.0105	0.0257	0.0093	0.0015
4	2794173	2668582	125591	28308	5428	1225	97283	0.0348	0.0101	0.0358	0.0092	0.0004
5	2794173	2744311	49862	25213	1884	659	24649	0.0088	0.0090	0.0092	0.0087	0.0002
6	2794173	2735791	58382	24824	1152	493	33558	0.0120	0.0089	0.0122	0.0087	0.0002
7	2794173	2751992	42181	24173	808	315	18008	0.0064	0.0087	0.0066	0.0085	0.0001
8	2794173	2748254	45919	24036	917	602	21883	0.0078	0.0086	0.0080	0.0084	0.0002
9	2794173	2729969	64204	24889	1429	827	39315	0.0141	0.0089	0.0143	0.0087	0.0003
10	2794173	2732375	61798	24679	1428	601	37119	0.0133	0.0088	0.0135	0.0086	0.0002
11	2794173	2742865	51308	23579	1013	412	27729	0.0099	0.0084	0.0101	0.0083	0.0001
12	2794173	2748513	45660	22512	791	379	23148	0.0083	0.0081	0.0084	0.0079	0.0001
13	2794173	2746907	47266	22614	794	415	24652	0.0088	0.0081	0.0090	0.0080	0.0001
14	2794173	2745247	48926	22791	928	513	26135	0.0094	0.0082	0.0095	0.0080	0.0002
15	2794173	2728834	65339	23108	1385	872	42231	0.0151	0.0083	0.0154	0.0080	0.0003
16	2794173	2723708	70465	23716	1566	694	46749	0.0167	0.0085	0.0170	0.0082	0.0002
17	2794173	2739835	54338	22858	1241	547	31480	0.0113	0.0082	0.0115	0.0080	0.0002
18	2794173	2737161	57012	22924	1108	561	34088	0.0122	0.0082	0.0124	0.0080	0.0002
19	2794173	2733609	60564	23877	1454	893	36687	0.0131	0.0085	0.0134	0.0083	0.0003
20	2794173	2707456	86717	24027	2327	1434	62690	0.0224	0.0086	0.0229	0.0082	0.0005
21	2794173	2706776	87397	24206	2612	1178	63191	0.0226	0.0087	0.0231	0.0082	0.0004
22	2794173	2717471	76702	24106	2425	1247	52596	0.0188	0.0086	0.0193	0.0082	0.0004
23	2794173	2712091	82082	23924	2486	1239	58158	0.0208	0.0086	0.0213	0.0081	0.0004
24	2794173	2713430	80743	24873	3152	1913	55870	0.0200	0.0089	0.0206	0.0083	0.0007
25	2794173	2674542	119631	27274	5202	3289	92357	0.0331	0.0098	0.0340	0.0088	0.0012
26	2794173	2668764	125409	28208	6521	3232	97201	0.0348	0.0101	0.0360	0.0089	0.0012
27	2794173	2666562	127611	27427	6610	3378	100184	0.0359	0.0098	0.0370	0.0086	0.0012
28	2794173	2671889	122284	27348	6605	3227	94936	0.0340	0.0098	0.0352	0.0086	0.0012
29	2794173	2664492	129681	29247	8430	5203	100434	0.0359	0.0105	0.0375	0.0090	0.0019
30	2794173	2610055	184118	33746	14141	8938	150372	0.0538	0.0121	0.0563	0.0095	0.0032
31	2794173	2591953	202220	35739	18838	9900	166481	0.0596	0.0128	0.0630	0.0094	0.0035
32	2794173	2567050	227123	36452	22007	12107	190671	0.0682	0.0130	0.0722	0.0091	0.0043
33	2794173	2564274	229899	40813	26581	14474	189086	0.0677	0.0146	0.0724	0.0099	0.0052
34	2794173	2572352	221821	21860	14474	0	199961	0.0716	0.0078	0.0742	0.0052	0.0000
