Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	9043508	8578643	464865	44713	25804	25804	420152	0.0465	0.0049	0.0479	0.0035	0.0029
1	9043508	8600637	442871	82454	34301	8497	360417	0.0399	0.0091	0.0418	0.0072	0.0009
2	9043508	8797277	246231	74897	15782	7285	171334	0.0189	0.0083	0.0198	0.0074	0.0008
3	9043508	8741169	302339	80026	20711	13426	222313	0.0246	0.0088	0.0257	0.0077	0.0015
4	9043508	8647056	396452	76211	17102	3676	320241	0.0354	0.0084	0.0364	0.0075	0.0004
5	9043508	8898073	145435	66005	5882	2206	79430	0.0088	0.0073	0.0091	0.0070	0.0002
6	9043508	8868073	175435	65514	3672	1466	109921	0.0122	0.0072	0.0124	0.0070	0.0002
7	9043508	8922691	120817	63929	2499	1033	56888	0.0063	0.0071	0.0064	0.0069	0.0001
8	9043508	8910533	132975	63517	2889	1856	69458	0.0077	0.0070	0.0078	0.0069	0.0002
9	9043508	8851666	191842	65265	4466	2610	126577	0.0140	0.0072	0.0142	0.0070	0.0003
10	9043508	8858747	184761	64769	4471	1861	119992	0.0133	0.0072	0.0135	0.0069	0.0002
11	9043508	8891321	152187	61576	3001	1140	90611	0.0100	0.0068	0.0102	0.0066	0.0001
12	9043508	8910908	132600	59176	2266	1126	73424	0.0081	0.0065	0.0082	0.0064	0.0001
13	9043508	8904671	138837	59846	2268	1142	78991	0.0087	0.0066	0.0089	0.0065	0.0001
14	9043508	8900007	143501	59574	2802	1660	83927	0.0093	0.0066	0.0094	0.0064	0.0002
15	9043508	8844572	198936	60793	4497	2837	138143	0.0153	0.0067	0.0155	0.0065	0.0003
16	9043508	8826187	217321	62785	4770	1933	154536	0.0171	0.0069	0.0174	0.0067	0.0002
17	9043508	8882763	160745	60574	3537	1604	100171	0.0111	0.0067	0.0113	0.0065	0.0002
18	9043508	8874350	169158	60298	3499	1895	108860	0.0120	0.0067	0.0122	0.0065	0.0002
19	9043508	8862129	181379	62634	4782	2887	118745	0.0131	0.0069	0.0134	0.0067	0.0003
20	9043508	8774700	268808	64067	7764	4877	204741	0.0226	0.0071	0.0231	0.0067	0.0005
21	9043508	8771130	272378	64788	8606	3729	207590	0.0230	0.0072	0.0234	0.0067	0.0004
22	9043508	8810060	233448	64232	7615	3886	169216	0.0187	0.0071	0.0191	0.0067	0.0004
23	9043508	8793585	249923	63368	7738	3852	186555	0.0206	0.0070	0.0211	0.0066	0.0004
24	9043508	8795479	248029	66976	9874	6022	181053	0.0200	0.0074	0.0206	0.0069	0.0007
25	9043508	8666253	377255	74981	17013	10991	302274	0.0334	0.0083	0.0344	0.0074	0.0012
26	9043508	8644471	399037	77898	21684	10693	321139	0.0355	0.0086	0.0367	0.0074	0.0012
27	9043508	8645666	397842	75827	21267	10574	322015	0.0356	0.0084	0.0368	0.0072	0.0012
28	9043508	8661349	382159	75428	21027	10453	306731	0.0339	0.0083	0.0351	0.0072	0.0012
29	9043508	8632828	410680	81699	27319	16866	328981	0.0364	0.0090	0.0379	0.0075	0.0019
30	9043508	8454541	588967	96517	46182	29316	492450	0.0545	0.0107	0.0570	0.0081	0.0032
31	9043508	8389731	653777	103939	61645	32329	549838	0.0608	0.0115	0.0642	0.0081	0.0036
32	9043508	8323619	719889	106111	70729	38400	613778	0.0679	0.0117	0.0718	0.0078	0.0042
33	9043508	8310722	732786	118441	84799	46399	614345	0.0679	0.0131	0.0726	0.0084	0.0051
34	9043508	8337888	705620	63462	46399	0	642158	0.0710	0.0070	0.0736	0.0045	0.0000
