Pos	Count	Matches	Mis	Valid	Inval	Inv St	Errors	E rate	SNPrate	CE rate	CSNPrat	FSNPrat
0	1307605	1245277	62328	6239	3399	3399	56089	0.0429	0.0048	0.0442	0.0035	0.0026
1	1307605	1245168	62437	11428	4617	1218	51009	0.0390	0.0087	0.0408	0.0070	0.0009
2	1307605	1272590	35015	10371	2202	984	24644	0.0188	0.0079	0.0197	0.0071	0.0008
3	1307605	1264443	43162	11124	2868	1884	32038	0.0245	0.0085	0.0256	0.0074	0.0014
4	1307605	1251856	55749	10586	2396	512	45163	0.0345	0.0081	0.0355	0.0072	0.0004
5	1307605	1286908	20697	9171	815	303	11526	0.0088	0.0070	0.0091	0.0067	0.0002
6	1307605	1282688	24917	8981	513	210	15936	0.0122	0.0069	0.0124	0.0067	0.0002
7	1307605	1290337	17268	8720	370	160	8548	0.0065	0.0067	0.0067	0.0065	0.0001
8	1307605	1288598	19007	8743	408	248	10264	0.0078	0.0067	0.0080	0.0065	0.0002
9	1307605	1279849	27756	9141	612	364	18615	0.0142	0.0070	0.0145	0.0068	0.0003
10	1307605	1280705	26900	9124	666	302	17776	0.0136	0.0070	0.0138	0.0067	0.0002
11	1307605	1285880	21725	8429	486	184	13296	0.0102	0.0064	0.0104	0.0063	0.0001
12	1307605	1288112	19493	8160	376	192	11333	0.0087	0.0062	0.0088	0.0061	0.0001
13	1307605	1287068	20537	8445	371	179	12092	0.0092	0.0065	0.0094	0.0063	0.0001
14	1307605	1286767	20838	8383	433	254	12455	0.0095	0.0064	0.0097	0.0062	0.0002
15	1307605	1278541	29064	8480	682	428	20584	0.0157	0.0065	0.0160	0.0062	0.0003
16	1307605	1276556	31049	8508	758	330	22541	0.0172	0.0065	0.0175	0.0062	0.0003
17	1307605	1283963	23642	8222	618	288	15420	0.0118	0.0063	0.0120	0.0061	0.0002
18	1307605	1282724	24881	8363	555	267	16518	0.0126	0.0064	0.0128	0.0062	0.0002
19	1307605	1281470	26135	8632	694	427	17503	0.0134	0.0066	0.0137	0.0063	0.0003
20	1307605	1268572	39033	8936	1086	659	30097	0.0230	0.0068	0.0234	0.0064	0.0005
21	1307605	1268453	39152	9018	1209	550	30134	0.0230	0.0069	0.0235	0.0064	0.0004
22	1307605	1272825	34780	8940	1144	594	25840	0.0198	0.0068	0.0202	0.0064	0.0005
23	1307605	1270173	37432	8944	1213	619	28488	0.0218	0.0068	0.0222	0.0064	0.0005
24	1307605	1271412	36193	9155	1475	856	27038	0.0207	0.0070	0.0212	0.0064	0.0007
25	1307605	1252917	54688	10114	2487	1631	44574	0.0341	0.0077	0.0350	0.0068	0.0012
26	1307605	1250143	57462	10812	3237	1606	46650	0.0357	0.0083	0.0369	0.0070	0.0012
27	1307605	1247581	60024	10762	3240	1634	49262	0.0377	0.0082	0.0389	0.0070	0.0012
28	1307605	1251093	56512	10626	3177	1543	45886	0.0351	0.0081	0.0363	0.0069	0.0012
29	1307605	1248036	59569	11329	4035	2492	48240	0.0369	0.0087	0.0384	0.0071	0.0019
30	1307605	1221820	85785	13391	6710	4218	72394	0.0554	0.0102	0.0579	0.0077	0.0032
31	1307605	1213783	93822	14739	9033	4815	79083	0.0605	0.0113	0.0639	0.0078	0.0037
32	1307605	1199499	108106	15520	10797	5982	92586	0.0708	0.0119	0.0749	0.0077	0.0046
33	1307605	1198773	108832	17430	13026	7044	91402	0.0699	0.0133	0.0749	0.0083	0.0054
34	1307605	1203981	103624	9290	7044	0	94334	0.0721	0.0071	0.0748	0.0044	0.0000
